#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
56389	9932399	5152891	1374	2952	372	39120	0
56390	9932433	5152894	1098	1641	372	39124	0
56391	9932473	5152895	1105	1399	371	39125	0
56392	9932531	5152897	1166	1361	371	39126	0
56393	9932589	5152898	1100	1064	370	39133	0
56394	9932642	5152898	1113	1473	370	39145	0
56395	9932695	5152897	1224	1594	369	39145	0
56396	9932747	5152896	1263	1649	369	39155	0
56397	9932796	5152895	1309	1680	368	39162	0
56398	9932854	5152894	1448	1697	368	39161	0
56399	9932912	5152893	1596	1712	367	39170	0
56400	9932972	5152892	1466	1499	367	39174	0
56401	9933026	5152892	1198	1643	366	39170	0
56402	9933080	5152891	1277	1698	366	39177	0
56403	9933146	5152891	1464	1704	366	39180	0
56404	9933220	5152891	1466	1732	365	39183	0
56405	9933303	5152891	1659	1758	365	39190	0
56406	9933378	5152891	1720	1554	364	39194	0
56407	9933454	5152891	1689	1729	364	39199	0
56408	9933523	5152891	1624	1732	363	39210	0
56409	9933590	5152891	1527	1682	363	39212	0
56410	9933657	5152890	1435	1617	362	39213	0
56411	9933713	5152889	1350	1191	362	39210	0
56412	9933772	5152889	1364	1364	362	39220	0
56413	9933824	5152889	1140	1251	362	39230	0
56414	9933864	5152889	766	944	361	39228	0
56415	9933890	5152889	455	944	361	39225	0
56416	9933908	5152888	20	944	361	39229	0
56417	9933918	5152887	5	0	361	39227	0
56418	9933927	5152887	1	0	361	39225	0
56419	9933935	5152887	7	0	361	39229	0
56420	9933938	5152887	9	0	361	39224	0
56421	9933938	5152887	0	0	361	39225	0
56422	9933938	5152887	0	0	361	39229	0
56423	9933938	5152887	0	0	362	39231	0
56424	9933938	5152887	0	0	362	39225	0
56425	9933938	5152887	0	0	362	39232	0
56426	9933938	5152887	0	0	361	39221	0
56427	9933938	5152887	0	0	362	39233	0
56428	9933938	5152887	0	0	361	39220	0
56429	9933938	5152887	0	0	361	39221	0
56430	9933938	5152887	0	0	361	39221	0
56431	9933938	5152887	0	0	362	39226	0
56432	9933938	5152887	0	0	362	39226	0
56433	9933938	5152887	0	0	361	39219	0
56434	9933938	5152887	0	0	362	39227	0
56435	9933938	5152887	0	0	361	39225	0
56436	9933938	5152887	0	0	362	39225	0
56437	9933938	5152887	0	0	362	39224	0
56438	9933938	5152887	0	0	361	39221	0
56439	9933938	5152887	0	0	361	39224	0
56440	9933938	5152887	0	0	361	39232	0
56441	9933938	5152887	0	0	361	39231	0
56442	9933938	5152887	0	417	361	39226	0
56443	9933938	5152887	0	580	361	39231	0
56444	9933945	5152887	340	776	361	39230	0
56445	9933960	5152887	533	909	361	39232	0
56446	9934009	5152890	646	937	360	39235	0
56447	9934056	5152892	913	730	360	39239	0
56448	9934103	5152894	1140	965	360	39236	0
56449	9934156	5152895	1188	1189	360	39242	0
56450	9934205	5152896	1183	1335	360	39256	0
56451	9934261	5152896	1390	1390	359	39252	0
56452	9934319	5152897	1337	1064	359	39257	0
56453	9934373	5152897	1270	1276	359	39252	0
56454	9934428	5152897	1176	1285	359	39261	0
56455	9934477	5152897	1164	1257	358	39258	0
56456	9934528	5152897	1172	1255	358	39261	0
56457	9934580	5152897	1224	1245	358	39264	0
56458	9934630	5152897	1174	1276	358	39268	0
56459	9934687	5152897	1235	1317	357	39265	0
56460	9934740	5152897	1235	1324	357	39275	0
56461	9934795	5152897	1285	1022	357	39280	0
56462	9934852	5152898	1389	894	357	39273	0
56463	9934910	5152898	1439	838	356	39266	0
56464	9934970	5152899	1446	1372	356	39276	0
56465	9935032	5152899	1439	1447	356	39283	0
56466	9935092	5152899	1351	1090	356	39276	0
56467	9935152	5152899	1442	1268	356	39278	0
56468	9935213	5152900	1401	991	356	39280	0
56469	9935273	5152900	1468	1257	355	39281	0
56470	9935331	5152900	1385	1301	355	39283	0
56471	9935389	5152900	1235	1318	355	39286	0
56472	9935436	5152900	1151	1355	355	39288	0
56473	9935485	5152900	1155	1358	355	39288	0
56474	9935536	5152899	1164	1325	355	39292	0
56475	9935585	5152899	1101	1140	355	39294	0
56476	9935628	5152899	894	1140	354	39292	0
56477	9935660	5152898	596	892	354	39292	0
56478	9935690	5152898	800	962	354	39295	0
56479	9935726	5152898	938	991	354	39294	0
56480	9935765	5152898	814	991	354	39295	0
56481	9935795	5152899	477	704	354	39295	0
56482	9935820	5152899	627	857	354	39295	0
56483	9935848	5152899	779	741	354	39295	0
56484	9935895	5152899	1224	1277	353	39300	0
56485	9935950	5152899	1383	1405	353	39300	0
56486	9936004	5152900	1209	1419	353	39302	0
56487	9936058	5152900	1316	1406	352	39306	0
56488	9936116	5152901	1318	1349	352	39307	0
56489	9936170	5152902	1209	1358	352	39311	0
56490	9936218	5152903	1218	1350	351	39314	0
56491	9936268	5152905	1207	1340	351	39318	0
56492	9936321	5152905	1246	1371	351	39319	0
56493	9936378	5152906	1333	1390	351	39323	0
56494	9936435	5152906	1368	1036	350	39323	0
56495	9936495	5152906	1379	1304	350	39335	0
56496	9936555	5152907	1374	1376	350	39330	0
56497	9936613	5152907	1313	1362	350	39331	0
56498	9936666	5152907	1259	1332	350	39327	0
56499	9936718	5152908	1229	1312	349	39332	0
56500	9936769	5152908	1229	1307	349	39332	0
56501	9936820	5152909	1235	1317	349	39327	0
56502	9936875	5152910	1348	1321	349	39328	0
56503	9936925	5152910	1231	1319	349	39328	0
56504	9936975	5152910	1190	1307	349	39323	0
56505	9937021	5152909	1074	1289	349	39330	0
56506	9937068	5152909	1072	953	349	39328	0
56507	9937115	5152909	1038	1076	349	39332	0
56508	9937159	5152909	1070	842	349	39329	0
56509	9937195	5152909	827	1140	349	39327	0
56510	9937230	5152908	840	1196	349	39329	0
56511	9937273	5152908	1179	1269	349	39326	0
56512	9937326	5152908	1285	1281	349	39332	0
56513	9937382	5152908	1298	1289	349	39326	0
56514	9937438	5152909	1372	1319	349	39327	0
56515	9937498	5152910	1363	1329	349	39324	0
56516	9937553	5152910	1268	1297	349	39320	0
56517	9937602	5152911	1213	1308	348	39325	0
56518	9937655	5152911	1294	1308	348	39319	0
56519	9937708	5152911	1281	1335	348	39320	0
56520	9937765	5152911	1285	1430	348	39326	0
56521	9937820	5152910	1324	1094	348	39316	0
56522	9937877	5152911	1281	1263	348	39323	0
56523	9937939	5152911	1457	992	348	39319	0
56524	9937995	5152911	1298	1222	348	39327	0
56525	9938046	5152911	1209	1208	348	39318	0
56526	9938098	5152911	1274	1349	348	39316	0
56527	9938147	5152910	1159	1351	348	39315	0
56528	9938187	5152910	970	1308	347	39318	0
56529	9938231	5152910	1031	1275	347	39320	0
56530	9938272	5152908	1116	1257	347	39328	0
56531	9938318	5152908	1148	1345	347	39323	0
56532	9938362	5152909	944	1343	347	39316	0
56533	9938401	5152910	1011	948	347	39323	0
56534	9938428	5152913	1057	981	347	39324	0
56535	9938452	5152915	885	943	347	39324	0
56536	9938477	5152916	637	804	347	39318	0
56537	9938497	5152916	29	804	347	39319	0
56538	9938507	5152916	24	804	347	39316	0
56539	9938508	5152916	20	0	347	39318	0
56540	9938507	5152916	18	0	347	39323	0
56541	9938503	5152916	16	0	347	39320	0
56542	9938501	5152915	0	0	347	39318	0
56543	9938501	5152915	0	443	347	39320	0
56544	9938508	5152916	35	643	347	39317	0
56545	9938521	5152916	59	828	347	39318	0
56546	9938566	5152917	1016	1052	347	39323	0
56547	9938615	5152918	1077	1084	346	39327	0
56548	9938665	5152918	1222	1155	346	39321	0
56549	9938720	5152918	1272	1172	346	39332	0
56550	9938766	5152918	985	1106	346	39333	0
56551	9938807	5152918	690	942	345	39330	0
56552	9938844	5152918	409	738	345	39335	0
56553	9938862	5152918	53	738	345	39339	0
56554	9938869	5152916	244	738	345	39337	0
56555	9938873	5152915	337	0	345	39339	0
56556	9938873	5152914	344	0	345	39338	0
56557	9938880	5152914	75	0	345	39342	0
56558	9938883	5152913	79	0	345	39343	0
56559	9938887	5152913	88	0	345	39340	0
56560	9938889	5152913	103	0	345	39338	0
56561	9938890	5152913	100	0	345	39340	0
56562	9938890	5152912	116	0	345	39345	0
56563	9938891	5152912	114	0	345	39343	0
56564	9938895	5152912	116	0	345	39343	0
56565	9938898	5152912	14	0	345	39344	0
56566	9938898	5152913	96	0	345	39343	0
56567	9938896	5152913	100	0	345	39345	0
56568	9938898	5152914	25	0	345	39348	0
56569	9938896	5152914	27	0	345	39345	0
56570	9938896	5152914	37	0	345	39348	0
56571	9938898	5152914	100	0	345	39342	0
56572	9938898	5152913	183	0	345	39344	0
56573	9938902	5152913	235	0	345	39345	0
56574	9938905	5152913	225	0	345	39345	0
56575	9938907	5152913	166	0	345	39345	0
56576	9938909	5152914	98	0	345	39353	0
56577	9938907	5152914	59	0	345	39353	0
56578	9938907	5152915	66	0	344	39341	0
56579	9938903	5152916	161	165	344	39345	0
56580	9938900	5152918	214	165	344	39349	0
56581	9938889	5152920	333	165	344	39352	0
56582	9938875	5152921	492	679	344	39355	0
56583	9938862	5152923	1168	919	343	39356	0
56584	9938847	5152926	1072	1231	343	39360	0
56585	9938835	5152928	1001	1509	343	39357	0
56586	9938822	5152932	1294	1699	342	39361	0
56587	9938802	5152936	1398	1906	342	39369	0
56588	9938775	5152940	1405	2008	342	39369	0
56589	9938746	5152943	1311	1784	341	39380	0
56590	9938722	5152947	1222	1980	341	39383	0
56591	9938705	5152951	1261	1809	340	39389	0
56592	9938688	5152955	1539	2141	340	39399	0
56593	9938675	5152961	1653	2227	339	39401	0
56594	9938665	5152966	1787	2273	339	39412	0
56595	9938662	5152971	1939	2313	338	39420	0
56596	9938662	5152978	1953	2332	338	39430	0
56597	9938668	5152987	2303	2060	337	39439	0
56598	9938668	5152994	2366	1997	337	39445	0
56599	9938653	5153000	2261	1969	336	39457	0
56600	9938640	5153006	2322	1952	335	39457	0
56601	9938620	5153012	2152	1908	335	39470	0
56602	9938608	5153018	2152	1980	335	39471	0
56603	9938597	5153023	1966	1901	334	39483	0
56604	9938581	5153027	1770	1917	334	39483	0
56605	9938557	5153032	1722	1732	334	39486	0
56606	9938533	5153036	1735	2037	333	39495	0
56607	9938515	5153041	1683	2105	333	39499	0
56608	9938503	5153048	1866	1875	333	39500	0
56609	9938490	5153053	1907	2127	332	39504	0
56610	9938475	5153058	1902	2145	332	39518	0
56611	9938463	5153063	1887	1854	332	39513	0
56612	9938447	5153069	2046	2009	331	39527	0
56613	9938355	5153072	2235	2025	331	39526	0
56614	9938309	5153076	1989	2039	331	39526	0
56615	9938280	5153080	1818	2051	330	39533	0
56616	9938256	5153084	1507	1825	330	39541	0
56617	9938230	5153088	1555	2090	330	39546	0
56618	9938205	5153092	1626	2103	330	39549	0
56619	9938187	5153101	1972	1871	329	39554	0
56620	9938164	5153106	1961	2066	329	39557	0
56621	9938138	5153111	1876	2071	329	39557	0
56622	9938120	5153117	1935	1814	328	39565	0
56623	9938104	5153122	1905	2048	328	39569	0
56624	9938090	5153127	1796	2062	328	39574	0
56625	9938070	5153131	1726	2022	328	39578	0
56626	9938058	5153135	1835	1960	327	39576	0
56627	9938042	5153139	1737	1855	327	39580	0
56628	9938033	5153145	1563	1505	326	39589	0
56629	9938030	5153150	1550	1558	326	39596	0
56630	9938046	5153154	1450	1135	326	39601	0
56631	9938064	5153157	1385	1142	326	39604	0
56632	9938077	5153161	1031	1001	326	39606	0
56633	9938088	5153163	857	1001	325	39605	0
56634	9938079	5153165	811	691	325	39612	0
56635	9938058	5153167	742	782	325	39605	0
56636	9937968	5153168	950	896	325	39615	0
56637	9937922	5153170	894	970	325	39615	0
56638	9937872	5153170	590	943	325	39616	0
56639	9937777	5153170	370	931	325	39618	0
56640	9937758	5153170	244	947	325	39621	0
56641	9937758	5153171	646	778	325	39617	0
56642	9937792	5153171	885	1279	325	39618	0
56643	9937840	5153172	1370	1548	325	39619	0
56644	9937895	5153174	1377	1724	325	39615	0
56645	9937952	5153175	1446	1620	324	39613	0
56646	9938015	5153176	1587	1847	324	39614	0
56647	9938087	5153178	1674	1922	324	39617	0
56648	9938145	5153179	1514	1945	324	39613	0
56649	9938209	5153180	1603	1976	324	39618	0
56650	9938273	5153182	1700	2017	323	39618	0
56651	9938343	5153183	1818	2017	323	39615	0
56652	9938418	5153185	1881	2017	323	39623	0
56653	9938495	5153187	1916	1980	323	39620	0
56654	9938568	5153188	1844	1944	323	39627	0
56655	9938633	5153190	1622	1900	322	39632	0
56656	9938700	5153191	1657	1632	322	39626	0
56657	9938762	5153192	1592	1774	322	39624	0
56658	9938824	5153196	1646	1783	322	39632	0
56659	9938885	5153198	1637	1775	322	39630	0
56660	9938943	5153201	1687	1796	322	39625	0
56661	9939010	5153203	1737	1822	322	39639	0
56662	9939076	5153206	1787	1870	321	39637	0
56663	9939138	5153208	1714	1657	321	39641	0
56664	9939197	5153211	1716	1812	321	39639	0
56665	9939253	5153214	1907	1854	321	39640	0
56666	9939310	5153217	1800	1871	321	39638	0
56667	9939362	5153221	1614	1902	320	39640	0
56668	9939406	5153224	1516	1672	320	39645	0
56669	9939455	5153227	1553	1844	320	39640	0
56670	9939505	5153230	1446	1877	320	39640	0
56671	9939547	5153233	1457	1880	320	39636	0
56672	9939591	5153236	1459	1871	320	39641	0
56673	9939651	5153238	1446	1861	320	39646	0
56674	9939715	5153241	1548	1843	319	39641	0
56675	9939772	5153243	1544	1808	319	39645	0
56676	9939841	5153245	1463	1785	319	39650	0
56677	9939897	5153248	1520	1603	319	39642	0
56678	9939945	5153251	1507	1751	319	39644	0
56679	9939993	5153253	1377	1765	319	39641	0
56680	9940045	5153256	1696	1775	318	39641	0
56681	9940110	5153258	1727	1526	318	39642	0
56682	9940160	5153262	1477	1628	318	39642	0
56683	9940213	5153264	1324	1623	318	39639	0
56684	9940271	5153266	1413	1644	318	39642	0
56685	9940327	5153270	1537	1677	318	39650	0
56686	9940369	5153275	1305	1687	317	39644	0
56687	9940409	5153281	1311	1643	317	39646	0
56688	9940447	5153283	1307	1620	317	39648	0
56689	9940485	5153287	1250	1201	317	39645	0
56690	9940530	5153290	1283	1201	317	39644	0
56691	9940572	5153292	1248	794	317	39649	0
56692	9940607	5153294	1174	779	317	39641	0
56693	9940645	5153297	1207	1155	317	39646	0
56694	9940681	5153299	1198	949	317	39645	0
56695	9940740	5153301	1257	1184	316	39645	0
56696	9940777	5153303	1150	1273	316	39645	0
56697	9940817	5153306	1198	1304	316	39646	0
56698	9940842	5153309	1098	1321	316	39653	0
56699	9940850	5153314	1301	1348	316	39646	0
56700	9940865	5153317	1203	1346	316	39651	0
56701	9940858	5153319	1026	1347	315	39652	0
56702	9940895	5153322	1103	1376	315	39641	0
56703	9940942	5153323	1140	1372	315	39654	0
56704	9940985	5153324	1140	1352	315	39645	0
56705	9941027	5153324	1085	997	315	39646	0
56706	9941076	5153325	1133	1184	315	39642	0
56707	9941125	5153327	1211	1220	315	39640	0
56708	9941174	5153329	1296	1272	315	39638	0
56709	9941225	5153330	1287	1278	315	39638	0
56710	9941272	5153332	1274	963	315	39637	0
56711	9941321	5153333	1174	1233	315	39630	0
56712	9941368	5153334	1183	1284	315	39628	0
56713	9941412	5153335	1098	976	315	39627	0
56714	9941453	5153338	1105	1261	315	39626	0
56715	9941495	5153339	1077	1292	315	39633	0
56716	9941539	5153340	1085	1252	315	39625	0
56717	9941579	5153343	1051	1220	315	39620	0
56718	9941618	5153345	1048	1147	315	39624	0
56719	9941660	5153348	1014	1100	315	39626	0
56720	9941697	5153349	961	1057	315	39620	0
56721	9941735	5153350	964	1141	315	39623	0
56722	9941770	5153352	1022	1317	315	39615	0
56723	9941812	5153354	1266	1045	315	39612	0
56724	9941863	5153355	1300	1501	315	39610	0
56725	9941918	5153356	1342	1632	315	39607	0
56726	9941975	5153359	1418	1629	315	39602	0
56727	9942019	5153361	1231	1619	315	39603	0
56728	9942061	5153362	1194	1568	315	39604	0
56729	9942101	5153366	1233	1551	315	39604	0
56730	9942125	5153369	1222	1167	315	39607	0
56731	9942139	5153373	1226	978	315	39605	0
56732	9942146	5153377	1272	1454	314	39608	0
56733	9942150	5153381	1368	1622	314	39610	0
56734	9942155	5153385	1490	1666	314	39626	0
56735	9942157	5153390	1755	1655	314	39626	0
56736	9942155	5153394	1494	1626	314	39628	0
56737	9942160	5153399	1527	1654	314	39628	0
56738	9942168	5153404	1522	1716	314	39626	0
56739	9942170	5153408	1531	1743	313	39630	0
56740	9942166	5153412	1577	1561	313	39640	0
56741	9942162	5153417	1527	1743	313	39640	0
56742	9942155	5153421	1490	1798	313	39640	0
56743	9942159	5153428	1570	1855	313	39635	0
56744	9942155	5153433	1561	1870	313	39644	0
56745	9942132	5153436	1331	1839	312	39640	0
56746	9942123	5153439	1326	1825	312	39648	0
56747	9942117	5153444	1326	1834	312	39645	0
56748	9942110	5153447	1850	1769	312	39642	0
56749	9942100	5153452	1820	1711	312	39651	0
56750	9942079	5153456	1498	1632	311	39657	0
56751	9942053	5153462	1338	1593	311	39655	0
56752	9942041	5153466	1224	1327	311	39661	0
56753	9942037	5153470	1229	1038	311	39674	0
56754	9942041	5153473	1274	1385	310	39681	0
56755	9942050	5153478	1451	1439	310	39683	0
56756	9942057	5153482	1442	1361	310	39686	0
56757	9942060	5153485	1372	1570	310	39701	0
56758	9942039	5153488	1194	1666	309	39704	0
56759	9942025	5153491	1133	1745	309	39703	0
56760	9942005	5153496	1348	1910	309	39711	0
56761	9941990	5153500	1474	2017	309	39716	0
56762	9941977	5153505	1653	2147	308	39723	0
56763	9941975	5153511	1913	2214	308	39727	0
56764	9941980	5153517	1911	2257	308	39737	0
56765	9941983	5153523	2048	2288	308	39740	0
56766	9941985	5153528	2116	2038	308	39741	0
56767	9941981	5153534	2072	1995	307	39753	0
56768	9941978	5153540	2137	1986	307	39765	0
56769	9941975	5153546	2303	1976	307	39765	0
56770	9941972	5153553	2263	1941	307	39768	0
56771	9941965	5153559	2183	1904	306	39777	0
56772	9941952	5153565	2181	2214	306	39778	0
56773	9941938	5153571	2189	2206	306	39780	0
56774	9941915	5153576	2183	2155	306	39793	0
56775	9941887	5153580	2002	1862	306	39791	0
56776	9941878	5153585	1929	2146	306	39801	0
56777	9941874	5153590	1916	2197	305	39788	0
56778	9941860	5153595	2011	2207	305	39800	0
56779	9941847	5153601	1981	1924	305	39804	0
56780	9941836	5153607	2170	2129	305	39813	0
56781	9941832	5153612	1894	2106	305	39817	0
56782	9941805	5153615	1548	2082	304	39820	0
56783	9941805	5153620	1642	2033	304	39821	0
56784	9941812	5153624	1727	1948	304	39823	0
56785	9941825	5153630	1820	1858	304	39806	0
56786	9941835	5153635	1761	1641	304	39812	0
56787	9941842	5153640	1827	1877	304	39821	0
56788	9941854	5153645	1833	1975	304	39818	0
56789	9941865	5153650	1831	2011	304	39815	0
56790	9941872	5153655	1835	2062	304	39816	0
56791	9941874	5153660	1948	2081	304	39819	0
56792	9941874	5153665	1918	1802	304	39819	0
56793	9941870	5153669	1920	2032	303	39817	0
56794	9941872	5153675	1966	2058	303	39820	0
56795	9941876	5153681	2061	2081	303	39813	0
56796	9941888	5153686	2005	2044	303	39819	0
56797	9941908	5153691	1996	1758	303	39812	0
56798	9941945	5153696	2052	1955	303	39817	0
56799	9941985	5153701	1907	1765	303	39811	0
56800	9942027	5153706	1911	2034	302	39815	0
56801	9942075	5153711	2135	2091	302	39818	0
56802	9942119	5153715	2020	2086	302	39818	0
56803	9942162	5153719	2050	2076	302	39819	0
56804	9942202	5153723	1876	2084	302	39823	0
56805	9942239	5153727	1872	2048	302	39826	0
56806	9942277	5153732	1953	2035	302	39819	0
56807	9942313	5153735	1853	1998	302	39827	0
56808	9942347	5153740	1846	2008	301	39826	0
56809	9942382	5153744	1783	1996	301	39827	0
56810	9942413	5153748	1700	1996	301	39828	0
56811	9942445	5153752	2064	1760	301	39830	0
56812	9942469	5153756	1826	1981	301	39830	0
56813	9942476	5153761	1905	1802	301	39832	0
56814	9942489	5153767	1970	2087	301	39835	0
56815	9942498	5153772	1831	2120	300	39837	0
56816	9942505	5153777	1868	1870	300	39844	0
56817	9942505	5153782	1857	2096	300	39839	0
56818	9942503	5153786	1676	2129	300	39841	0
56819	9942503	5153791	1831	2103	300	39838	0
56820	9942502	5153797	1913	2061	300	39838	0
56821	9942496	5153801	1827	2041	300	39842	0
56822	9942487	5153806	1631	1986	300	39845	0
56823	9942480	5153810	1687	2012	299	39841	0
56824	9942472	5153816	1800	1754	299	39849	0
56825	9942462	5153821	1751	1963	299	39845	0
56826	9942453	5153826	1803	1784	299	39840	0
56827	9942449	5153831	1857	2092	299	39844	0
56828	9942449	5153837	2087	2108	299	39851	0
56829	9942442	5153842	2016	1867	299	39860	0
56830	9942435	5153848	2077	2128	299	39856	0
56831	9942435	5153854	2085	2152	299	39856	0
56832	9942435	5153860	2140	2129	298	39857	0
56833	9942431	5153866	1964	2124	298	39864	0
56834	9942427	5153872	2057	2172	298	39860	0
56835	9942429	5153878	2059	2181	298	39864	0
56836	9942427	5153883	2113	1937	298	39867	0
56837	9942429	5153889	2150	2123	298	39869	0
56838	9942429	5153895	2153	2140	298	39868	0
56839	9942422	5153900	2089	2106	298	39870	0
56840	9942411	5153906	1968	2085	298	39874	0
56841	9942393	5153910	1779	2081	298	39871	0
56842	9942378	5153914	1735	1796	297	39878	0
56843	9942364	5153919	1603	1956	297	39877	0
56844	9942348	5153922	1603	1900	297	39876	0
56845	9942337	5153927	1527	1820	297	39879	0
56846	9942337	5153932	1751	1778	297	39882	0
56847	9942344	5153937	1666	1585	297	39887	0
56848	9942345	5153940	1218	1325	297	39889	0
56849	9942340	5153943	772	1325	297	39889	0
56850	9942338	5153944	25	1325	297	39890	0
56851	9942337	5153944	1	0	297	39886	0
56852	9942344	5153944	7	0	297	39890	0
56853	9942350	5153945	11	0	297	39892	0
56854	9942345	5153945	11	0	297	39887	0
56855	9942340	5153945	9	0	297	39891	0
56856	9942337	5153945	5	0	297	39891	0
56857	9942337	5153945	1	0	297	39890	0
56858	9942337	5153945	1	0	297	39885	0
56859	9942337	5153945	1	0	297	39885	0
56860	9942337	5153945	1	0	297	39877	0
56861	9942337	5153945	3	0	297	39879	0
56862	9942337	5153945	5	0	297	39885	0
56863	9942337	5153945	5	0	297	39880	0
56864	9942337	5153945	5	0	297	39881	0
56865	9942338	5153945	1	0	298	39878	0
56866	9942338	5153945	1	0	298	39875	0
56867	9942338	5153945	3	0	298	39874	0
56868	9942340	5153945	7	0	298	39875	0
56869	9942344	5153945	7	0	298	39875	0
56870	9942340	5153945	0	0	298	39874	0
56871	9942340	5153945	0	0	298	39876	0
56872	9942340	5153945	0	0	298	39876	0
56873	9942340	5153945	7	0	298	39871	0
56874	9942344	5153945	0	0	298	39876	0
56875	9942344	5153945	0	0	298	39870	0
56876	9942344	5153945	0	0	298	39870	0
56877	9942344	5153945	0	0	298	39871	0
56878	9942344	5153945	5	0	298	39870	0
56879	9942344	5153945	0	0	298	39871	0
56880	9942344	5153945	0	0	298	39871	0
56881	9942344	5153945	0	0	299	39875	0
56882	9942344	5153945	0	0	298	39868	0
56883	9942344	5153945	0	0	299	39871	0
56884	9942344	5153945	0	0	299	39875	0
56885	9942344	5153945	0	0	299	39864	0
56886	9942344	5153945	0	0	299	39865	0
56887	9942344	5153945	0	0	299	39865	0
56888	9942344	5153945	0	0	299	39864	0
56889	9942344	5153945	0	0	299	39857	0
56890	9942344	5153945	0	0	299	39863	0
56891	9942344	5153945	0	0	299	39867	0
56892	9942344	5153945	0	0	299	39862	0
56893	9942344	5153945	0	0	299	39860	0
56894	9942344	5153945	0	0	299	39855	0
56895	9942344	5153945	0	0	299	39860	0
56896	9942344	5153945	0	0	299	39864	0
56897	9942344	5153945	0	0	299	39857	0
56898	9942344	5153945	0	0	300	39866	0
56899	9942344	5153945	0	0	300	39855	0
56900	9942344	5153945	0	0	300	39856	0
56901	9942344	5153945	35	187	300	39849	0
56902	9942344	5153945	0	403	300	39853	0
56903	9942344	5153946	0	613	300	39848	0
56904	9942337	5153946	457	747	300	39854	0
56905	9942324	5153951	663	912	300	39845	0
56906	9942307	5153954	864	1087	300	39848	0
56907	9942288	5153956	901	1156	300	39844	0
56908	9942273	5153959	1140	1318	300	39849	0
56909	9942258	5153963	1301	1424	300	39844	0
56910	9942240	5153966	1305	974	300	39850	0
56911	9942220	5153970	1309	1465	300	39854	0
56912	9942204	5153974	1227	1609	299	39855	0
56913	9942190	5153978	1526	1655	299	39854	0
56914	9942179	5153983	1722	1757	299	39854	0
56915	9942166	5153987	1709	1804	299	39866	0
56916	9942153	5153991	1698	1840	299	39869	0
56917	9942133	5153996	1601	1892	299	39870	0
56918	9942110	5154000	1729	1905	299	39866	0
56919	9942088	5154004	1640	1911	299	39873	0
56920	9942072	5154009	1698	1678	299	39885	0
56921	9942050	5154013	1639	1867	298	39883	0
