#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
58774	9946129	5155806	20	0	318	39448	0
58775	9946130	5155806	12	0	318	39446	0
58776	9946130	5155806	22	0	318	39444	0
58777	9946130	5155806	11	0	318	39449	0
58778	9946130	5155806	14	0	318	39445	0
58779	9946130	5155806	70	0	318	39443	0
58780	9946134	5155806	46	0	318	39443	0
58781	9946135	5155806	57	0	318	39445	0
58782	9946134	5155806	75	0	318	39439	0
58783	9946130	5155806	37	0	318	39437	0
58784	9946130	5155806	53	0	318	39437	0
58785	9946132	5155806	75	0	318	39438	0
58786	9946135	5155805	70	0	318	39438	0
58787	9946138	5155805	81	0	318	39438	0
58788	9946140	5155806	59	0	318	39439	0
58789	9946143	5155806	35	0	318	39438	0
58790	9946145	5155806	35	0	318	39444	0
58791	9946145	5155806	44	0	318	39441	0
58792	9946147	5155806	16	0	318	39441	0
58793	9946148	5155806	50	0	318	39442	0
58794	9946148	5155806	42	0	318	39448	0
58795	9946150	5155806	66	0	318	39444	0
58796	9946154	5155806	53	0	318	39443	0
58797	9946155	5155806	38	0	318	39440	0
58798	9946157	5155806	59	0	318	39441	0
58799	9946158	5155806	68	0	318	39445	0
58800	9946160	5155806	92	0	318	39439	0
58801	9946160	5155806	114	0	318	39441	0
58802	9946150	5155810	116	0	318	39445	0
58803	9946145	5155812	112	0	318	39439	0
58804	9946140	5155814	107	0	318	39440	0
58805	9946136	5155815	107	0	318	39439	0
58806	9946132	5155815	107	0	318	39440	0
58807	9946129	5155816	103	0	318	39436	0
58808	9946127	5155816	103	0	318	39436	0
58809	9946125	5155816	98	0	318	39441	0
58810	9946120	5155816	90	0	318	39436	0
58811	9946122	5155816	57	0	318	39439	0
58812	9946122	5155816	33	0	318	39442	0
58813	9946123	5155817	31	0	318	39443	0
58814	9946123	5155817	37	0	318	39436	0
58815	9946125	5155817	16	0	318	39444	0
58816	9946125	5155817	16	0	318	39443	0
58817	9946125	5155817	40	0	318	39442	0
58818	9946127	5155817	20	0	318	39444	0
58819	9946127	5155817	57	0	318	39451	0
58820	9946127	5155817	57	0	318	39445	0
58821	9946125	5155816	33	0	318	39445	0
58822	9946125	5155816	77	0	318	39446	0
58823	9946129	5155816	98	0	318	39452	0
58824	9946132	5155816	74	0	318	39454	0
58825	9946135	5155816	42	0	318	39451	0
58826	9946135	5155816	48	0	318	39445	0
58827	9946135	5155816	46	0	318	39454	0
58828	9946136	5155816	33	0	318	39439	0
58829	9946136	5155816	44	0	318	39443	0
58830	9946138	5155816	48	0	318	39441	0
58831	9946140	5155816	20	0	318	39451	0
58832	9946140	5155816	96	0	318	39448	0
58833	9946136	5155816	118	0	318	39454	0
58834	9946127	5155815	70	0	318	39442	0
58835	9946120	5155815	29	0	318	39438	0
58836	9946114	5155814	18	0	318	39452	0
58837	9946109	5155814	24	0	318	39452	0
58838	9946109	5155814	53	0	318	39453	0
58839	9946110	5155814	44	0	318	39451	0
58840	9946112	5155814	46	0	318	39450	0
58841	9946112	5155814	33	0	318	39451	0
58842	9946112	5155815	25	0	318	39454	0
58843	9946110	5155814	44	0	318	39450	0
58844	9946109	5155814	61	0	318	39455	0
58845	9946107	5155814	62	0	318	39446	0
58846	9946105	5155814	83	0	318	39438	0
58847	9946103	5155814	87	0	318	39455	0
58848	9946102	5155814	74	0	318	39453	0
58849	9946102	5155814	74	0	318	39453	0
58850	9946100	5155814	120	0	318	39445	0
58851	9946096	5155813	116	0	318	39449	0
58852	9946089	5155811	81	0	318	39449	0
58853	9946083	5155811	72	0	318	39449	0
58854	9946075	5155810	37	0	318	39444	0
58855	9946070	5155810	25	0	318	39444	0
58856	9946070	5155810	25	0	318	39439	0
58857	9946072	5155810	25	0	318	39444	0
58858	9946072	5155810	40	0	318	39445	0
58859	9946072	5155809	75	0	318	39445	0
58860	9946072	5155809	61	0	318	39441	0
58861	9946070	5155809	66	0	318	39443	0
58862	9946069	5155809	68	0	318	39440	0
58863	9946067	5155809	127	0	318	39441	0
58864	9946062	5155808	116	0	318	39443	0
58865	9946060	5155807	35	0	318	39443	0
58866	9946060	5155807	35	0	318	39443	0
58867	9946055	5155806	35	0	318	39450	0
58868	9946055	5155806	12	0	318	39448	0
58869	9946055	5155806	16	0	318	39443	0
58870	9946055	5155806	27	0	318	39449	0
58871	9946055	5155806	35	0	318	39445	0
58872	9946056	5155806	25	0	318	39454	0
58873	9946056	5155806	20	0	318	39456	0
58874	9946056	5155806	9	0	318	39450	0
58875	9946055	5155806	11	0	318	39455	0
58876	9946055	5155806	14	0	318	39450	0
58877	9946055	5155806	70	0	318	39448	0
58878	9946052	5155806	62	0	318	39452	0
58879	9946050	5155806	22	0	318	39445	0
58880	9946050	5155806	25	0	318	39438	0
58881	9946050	5155806	44	0	318	39443	0
58882	9946052	5155806	53	0	318	39448	0
58883	9946054	5155806	48	0	318	39455	0
58884	9946054	5155806	53	0	318	39452	0
58885	9946055	5155806	62	0	318	39450	0
58886	9946056	5155806	61	0	318	39448	0
58887	9946060	5155806	59	0	318	39446	0
58888	9946062	5155806	37	0	318	39450	0
58889	9946063	5155806	27	0	318	39442	0
58890	9946062	5155806	53	0	318	39436	0
58891	9946063	5155806	53	0	318	39441	0
