#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
49498	9942086	5153715	1887	1898	353	39070	0
49499	9942043	5153710	1955	1702	353	39057	0
49500	9942005	5153706	1890	1896	353	39050	0
49501	9941972	5153702	1759	1736	353	39046	0
49502	9941945	5153699	1466	1990	353	39055	0
49503	9941935	5153694	1739	1828	353	39063	0
49504	9941930	5153690	1844	2111	353	39058	0
49505	9941920	5153684	1989	2186	353	39062	0
49506	9941914	5153679	2159	2273	353	39079	0
49507	9941910	5153673	2229	2284	353	39077	0
49508	9941907	5153668	2200	1975	352	39079	0
49509	9941903	5153662	2202	2169	352	39087	0
49510	9941898	5153657	2200	2155	352	39090	0
49511	9941892	5153652	2081	2103	352	39090	0
49512	9941874	5153645	2094	2040	352	39091	0
49513	9941862	5153641	2026	2136	352	39098	0
49514	9941854	5153636	2164	2194	352	39098	0
49515	9941849	5153630	2024	1946	352	39089	0
49516	9941850	5153625	2026	2178	352	39087	0
49517	9941850	5153620	2037	2197	352	39083	0
49518	9941852	5153614	2148	2177	352	39082	0
49519	9941856	5153609	2013	1908	352	39078	0
49520	9941855	5153604	1981	2170	352	39090	0
49521	9941852	5153599	2057	2204	352	39090	0
49522	9941855	5153593	2207	2213	352	39083	0
49523	9941862	5153587	2137	2219	352	39081	0
49524	9941883	5153584	1864	1937	352	39088	0
49525	9941900	5153579	1805	2184	351	39082	0
49526	9941915	5153573	1939	2215	351	39081	0
49527	9941927	5153568	1844	2190	351	39088	0
49528	9941938	5153563	2003	2198	351	39086	0
49529	9941947	5153558	1964	2148	351	39079	0
49530	9941948	5153552	1920	2014	351	39080	0
49531	9941954	5153548	1814	1923	351	39073	0
49532	9941954	5153544	1644	1800	351	39070	0
49533	9941957	5153539	1635	1667	351	39071	0
49534	9941957	5153536	1533	1579	351	39075	0
49535	9941960	5153531	1483	1579	351	39074	0
49536	9941955	5153527	1450	1239	351	39073	0
49537	9941957	5153523	1350	1313	351	39064	0
49538	9941958	5153520	1264	993	351	39062	0
49539	9941957	5153517	1279	1204	351	39069	0
49540	9941955	5153513	1279	1222	351	39070	0
49541	9941948	5153510	1359	1219	351	39077	0
49542	9941941	5153507	1151	1211	351	39069	0
49543	9941941	5153504	1157	1195	351	39068	0
49544	9941948	5153501	1272	1174	351	39067	0
49545	9941960	5153500	1020	1128	350	39066	0
49546	9941974	5153498	1087	1101	350	39067	0
49547	9941981	5153494	996	1051	350	39064	0
49548	9941994	5153492	996	1036	350	39073	0
49549	9942003	5153489	800	1006	350	39067	0
49550	9942012	5153487	770	904	350	39073	0
49551	9942010	5153485	713	821	350	39064	0
49552	9942007	5153483	601	777	350	39071	0
49553	9942008	5153482	720	775	350	39070	0
49554	9942003	5153479	927	668	350	39070	0
49555	9942000	5153476	866	885	350	39067	0
49556	9941998	5153473	898	1157	350	39067	0
49557	9941995	5153471	987	1334	350	39076	0
49558	9941997	5153468	1035	1374	350	39057	0
49559	9942003	5153464	1174	1051	350	39062	0
49560	9942015	5153461	1185	1342	350	39066	0
49561	9942032	5153457	1276	1413	350	39057	0
49562	9942045	5153453	1470	1449	350	39068	0
49563	9942052	5153449	1420	1476	350	39060	0
49564	9942057	5153445	1407	1476	350	39066	0
49565	9942057	5153440	1474	1313	350	39062	0
49566	9942053	5153436	1472	1579	350	39066	0
49567	9942057	5153431	1563	1672	350	39061	0
49568	9942065	5153427	1661	1704	350	39064	0
49569	9942068	5153423	1846	1715	350	39064	0
49570	9942068	5153418	1855	1730	350	39064	0
49571	9942072	5153414	1742	1709	350	39068	0
49572	9942075	5153409	1653	1494	350	39057	0
49573	9942077	5153406	1661	1663	350	39064	0
49574	9942081	5153401	1651	1682	349	39079	0
49575	9942083	5153397	1361	1702	349	39071	0
49576	9942080	5153394	1263	1746	349	39065	0
49577	9942061	5153390	1396	1800	349	39061	0
49578	9942034	5153387	1472	1641	349	39066	0
49579	9941994	5153383	1792	1899	349	39069	0
49580	9941943	5153379	1920	1756	349	39077	0
49581	9941890	5153375	1992	2059	349	39073	0
49582	9941829	5153372	2022	2106	349	39078	0
49583	9941762	5153369	2072	2174	349	39067	0
49584	9941691	5153366	2079	2209	349	39078	0
49585	9941622	5153363	2079	2224	349	39086	0
49586	9941548	5153360	2333	2220	349	39081	0
49587	9941480	5153356	2289	1950	349	39082	0
49588	9941405	5153351	2166	2219	348	39091	0
49589	9941330	5153349	2016	2187	349	39092	0
49590	9941261	5153347	1846	2090	348	39105	0
49591	9941192	5153345	1737	1702	348	39106	0
49592	9941118	5153343	1768	1749	348	39115	0
49593	9941058	5153341	1490	1507	348	39123	0
49594	9941013	5153340	1114	1331	348	39128	0
49595	9940977	5153338	964	1133	348	39132	0
49596	9940945	5153337	825	911	348	39129	0
49597	9940931	5153334	811	774	348	39133	0
49598	9940924	5153331	759	774	348	39141	0
49599	9940920	5153329	672	687	348	39140	0
49600	9940913	5153327	781	687	348	39145	0
49601	9940910	5153325	687	687	348	39144	0
49602	9940920	5153323	35	0	348	39141	0
49603	9940928	5153322	27	0	348	39140	0
49604	9940935	5153322	20	0	348	39144	0
49605	9940942	5153321	18	0	348	39144	0
49606	9940944	5153320	24	0	348	39140	0
49607	9940947	5153320	0	0	348	39143	0
49608	9940947	5153320	0	0	348	39142	0
49609	9940947	5153320	0	218	348	39149	0
49610	9940947	5153320	0	528	348	39145	0
49611	9940931	5153319	661	838	348	39144	0
49612	9940920	5153319	579	1233	348	39139	0
49613	9940913	5153317	644	1524	348	39135	0
49614	9940913	5153315	838	1715	348	39133	0
49615	9940910	5153312	996	1936	348	39145	0
49616	9940875	5153309	1448	2016	347	39148	0
49617	9940839	5153306	1546	2217	347	39141	0
49618	9940804	5153303	1705	2377	347	39150	0
49619	9940765	5153299	1735	2442	347	39150	0
49620	9940705	5153295	1976	2435	347	39136	0
49621	9940639	5153291	2181	2121	347	39137	0
49622	9940570	5153287	2166	2057	347	39165	0
49623	9940467	5153285	2135	2057	347	39150	0
49624	9940395	5153281	2233	2295	347	39169	0
49625	9940322	5153277	2290	2514	347	39171	0
49626	9940248	5153273	2426	2575	347	39163	0
49627	9940171	5153269	2498	2603	347	39177	0
49628	9940092	5153265	2489	2475	347	39183	0
49629	9940019	5153260	2374	2635	347	39181	0
49630	9939947	5153256	2329	2640	347	39188	0
49631	9939865	5153252	2331	2453	347	39182	0
49632	9939796	5153248	2326	2566	346	39187	0
49633	9939729	5153243	2296	2558	346	39195	0
49634	9939669	5153238	2176	2234	346	39200	0
49635	9939564	5153233	2183	2337	346	39207	0
49636	9939466	5153228	2350	2499	346	39208	0
49637	9939375	5153225	2411	2507	346	39196	0
49638	9939279	5153221	2572	2521	346	39203	0
49639	9939185	5153217	2750	2535	346	39192	0
49640	9939094	5153213	2522	2407	346	39207	0
49641	9938996	5153210	2337	2566	346	39210	0
49642	9938909	5153207	2289	2567	346	39211	0
49643	9938824	5153205	2216	2544	346	39211	0
49644	9938728	5153203	2289	2348	346	39219	0
49645	9938637	5153200	2302	2460	346	39220	0
49646	9938545	5153198	2303	2450	346	39230	0
49647	9938454	5153195	2298	2314	346	39228	0
49648	9938367	5153193	2035	2056	346	39242	0
49649	9938296	5153191	1764	1871	345	39225	0
49650	9938229	5153190	1703	1592	345	39239	0
49651	9938170	5153187	1627	1731	345	39236	0
49652	9938107	5153185	1774	1758	345	39240	0
49653	9938044	5153183	1629	1758	345	39240	0
49654	9937982	5153181	1590	1739	345	39249	0
49655	9937912	5153180	1596	1739	345	39250	0
49656	9937835	5153177	1396	1739	345	39249	0
49657	9937781	5153175	1024	1215	345	39256	0
49658	9937758	5153172	981	1337	345	39245	0
49659	9937754	5153170	1087	1486	345	39254	0
49660	9937754	5153168	990	1659	345	39241	0
49661	9937765	5153165	1070	1789	345	39250	0
49662	9937780	5153161	1474	1920	345	39252	0
49663	9937792	5153157	1540	1953	345	39250	0
49664	9937810	5153153	1679	1999	345	39244	0
49665	9937841	5153149	1909	2022	345	39228	0
49666	9937861	5153145	1987	2039	345	39231	0
49667	9937880	5153141	1855	2034	345	39232	0
49668	9937893	5153138	1713	1786	345	39232	0
49669	9937912	5153134	1639	2026	345	39228	0
49670	9937930	5153130	1627	2078	345	39240	0
49671	9937950	5153127	1459	2132	345	39236	0
49672	9937966	5153125	1413	2138	345	39238	0
49673	9937985	5153121	1463	2148	345	39239	0
49674	9938012	5153118	1531	2115	345	39235	0
49675	9938060	5153113	1594	2124	345	39236	0
49676	9938091	5153109	1583	2122	345	39241	0
49677	9938124	5153105	1596	2141	344	39238	0
49678	9938142	5153101	1546	2159	344	39248	0
49679	9938165	5153097	1674	2169	344	39243	0
49680	9938189	5153093	1737	1871	344	39250	0
49681	9938216	5153089	1746	1795	344	39240	0
49682	9938256	5153085	1677	2012	344	39244	0
49683	9938310	5153081	1622	1728	344	39250	0
49684	9938343	5153077	1609	1844	344	39246	0
49685	9938365	5153073	1453	1766	344	39243	0
49686	9938381	5153069	1453	1673	344	39246	0
49687	9938400	5153065	1451	1593	344	39252	0
49688	9938434	5153059	1396	1321	344	39241	0
49689	9938441	5153055	1276	1442	344	39245	0
49690	9938475	5153047	1179	1486	344	39245	0
49691	9938452	5153045	1272	1648	344	39253	0
49692	9938403	5153043	1557	1836	344	39253	0
49693	9938338	5153042	1770	1777	344	39256	0
49694	9938258	5153043	2018	2155	344	39250	0
49695	9938177	5153043	2052	2251	344	39257	0
49696	9938082	5153043	2100	2299	344	39249	0
49697	9937988	5153044	2153	2311	344	39252	0
49698	9937893	5153045	2200	2297	344	39256	0
49699	9937801	5153046	2161	2053	344	39262	0
49700	9937714	5153046	2070	2012	343	39257	0
49701	9937623	5153045	2068	2011	343	39253	0
49702	9937533	5153045	2064	2205	343	39267	0
49703	9937440	5153044	2118	2414	343	39257	0
49704	9937344	5153044	2207	2474	343	39267	0
49705	9937248	5153043	2257	2511	343	39269	0
49706	9937150	5153044	2326	2527	343	39270	0
49707	9937052	5153044	2320	2532	343	39264	0
49708	9936955	5153045	2318	2207	343	39273	0
49709	9936855	5153045	2322	2315	343	39280	0
49710	9936758	5153045	2326	2438	343	39271	0
49711	9936665	5153045	2315	2417	343	39278	0
49712	9936565	5153044	2494	2384	343	39286	0
49713	9936470	5153044	2437	2359	343	39288	0
49714	9936378	5153044	2289	2347	343	39288	0
49715	9936283	5153042	2289	2354	343	39285	0
49716	9936192	5153039	2129	2379	343	39291	0
49717	9936103	5153038	2131	2393	343	39290	0
49718	9936004	5153034	2096	2399	343	39288	0
49719	9935890	5153030	2137	2386	343	39287	0
49720	9935800	5153027	2003	2406	343	39293	0
49721	9935712	5153024	2003	2381	342	39301	0
49722	9935595	5153020	2139	2326	342	39298	0
49723	9935503	5153018	2131	2270	342	39293	0
49724	9935411	5153015	2131	2225	342	39300	0
49725	9935333	5153012	2074	1878	342	39298	0
49726	9935258	5153010	1926	2003	342	39301	0
49727	9935197	5153006	1848	1967	342	39302	0
49728	9935132	5153004	1761	1925	342	39307	0
49729	9935060	5153002	1655	1619	342	39299	0
49730	9934990	5153002	1842	1719	342	39302	0
49731	9934918	5153000	1885	1608	342	39312	0
49732	9934852	5153000	1529	1467	342	39319	0
49733	9934793	5152999	1288	1056	342	39313	0
49734	9934742	5152998	1027	1282	342	39307	0
49735	9934716	5152997	800	1326	342	39306	0
49736	9934707	5152994	942	1353	342	39302	0
49737	9934705	5152991	988	1682	342	39299	0
49738	9934740	5152986	1187	1893	342	39308	0
49739	9934773	5152982	1250	1807	342	39317	0
49740	9934802	5152977	1450	2219	342	39308	0
49741	9934800	5152971	1750	2367	342	39314	0
49742	9934789	5152966	1889	2407	342	39307	0
49743	9934782	5152960	2037	2407	342	39317	0
49744	9934800	5152954	2153	2411	342	39324	0
49745	9934825	5152948	2155	2342	341	39325	0
49746	9934849	5152941	2003	2067	341	39332	0
49747	9934854	5152934	2003	1680	341	39335	0
49748	9934854	5152928	1811	1389	341	39336	0
49749	9934862	5152923	1135	1389	341	39336	0
49750	9934856	5152922	511	1389	341	39331	0
49751	9934855	5152921	20	0	341	39337	0
49752	9934856	5152921	11	0	341	39335	0
49753	9934858	5152921	12	0	341	39336	0
49754	9934862	5152921	14	0	341	39332	0
49755	9934867	5152921	18	0	341	39335	0
49756	9934874	5152922	24	0	341	39339	0
49757	9934881	5152922	24	0	341	39332	0
49758	9934888	5152923	16	0	341	39337	0
49759	9934894	5152923	11	253	341	39332	0
49760	9934895	5152922	50	517	341	39331	0
49761	9934903	5152920	777	551	341	39328	0
49762	9934916	5152917	924	1222	341	39337	0
49763	9934945	5152913	1185	1393	341	39341	0
49764	9934970	5152909	1389	1447	341	39341	0
49765	9934990	5152905	1305	1461	341	39332	0
49766	9934990	5152902	1227	1116	341	39335	0
49767	9934970	5152900	1372	1307	341	39331	0
49768	9934932	5152897	1540	1349	341	39326	0
49769	9934878	5152895	1542	1040	341	39329	0
49770	9934823	5152894	1490	1229	341	39329	0
49771	9934769	5152894	1331	1380	341	39337	0
49772	9934716	5152893	1296	1077	341	39336	0
49773	9934665	5152892	1198	1284	341	39340	0
49774	9934620	5152891	1031	1220	341	39332	0
49775	9934582	5152890	924	1163	341	39345	0
49776	9934548	5152890	703	1009	341	39341	0
49777	9934530	5152889	405	1009	341	39342	0
49778	9934524	5152889	290	1009	341	39342	0
49779	9934530	5152889	305	0	341	39340	0
49780	9934528	5152890	5	271	341	39343	0
49781	9934515	5152890	40	531	341	39345	0
49782	9934490	5152891	735	799	341	39336	0
49783	9934445	5152892	1242	1144	341	39349	0
49784	9934395	5152893	1253	1367	341	39335	0
49785	9934340	5152894	1351	1538	341	39343	0
49786	9934285	5152894	1287	1671	341	39337	0
49787	9934228	5152895	1401	1746	340	39338	0
49788	9934170	5152895	1468	1714	340	39343	0
49789	9934110	5152895	1459	1732	340	39340	0
49790	9934043	5152896	1570	1817	340	39336	0
49791	9933978	5152896	1566	1916	340	39335	0
49792	9933905	5152896	1624	2014	340	39343	0
49793	9933826	5152895	1776	2025	340	39342	0
49794	9933746	5152895	1866	1790	340	39340	0
49795	9933663	5152894	1916	2018	340	39341	0
49796	9933580	5152893	1974	2060	340	39343	0
49797	9933496	5152893	1985	2087	340	39349	0
49798	9933405	5152893	1998	2130	340	39349	0
49799	9933289	5152892	2059	2121	340	39352	0
49800	9933205	5152892	1826	2089	340	39350	0
49801	9933130	5152893	1698	2046	340	39351	0
49802	9933062	5152894	1687	1748	340	39360	0
49803	9932990	5152896	1690	1870	340	39345	0
49804	9932917	5152899	1685	1851	340	39357	0
49805	9932845	5152900	1724	1810	340	39352	0
49806	9932782	5152902	1622	1662	340	39358	0
49807	9932734	5152904	1370	1518	340	39362	0
49808	9932698	5152903	996	1222	340	39357	0
49809	9932658	5152903	926	1152	340	39357	0
49810	9932623	5152902	927	1142	340	39358	0
49811	9932591	5152901	970	1127	340	39361	0
49812	9932567	5152899	1164	1093	340	39354	0
49813	9932537	5152896	1229	1036	340	39355	0
49814	9932505	5152894	1176	795	339	39353	0
49815	9932457	5152892	1183	991	340	39353	0
49816	9932419	5152891	983	818	339	39355	0
49817	9932380	5152889	1129	1255	339	39354	0
49818	9932345	5152887	1140	1374	339	39333	0
49819	9932320	5152884	1081	1357	339	39350	0
49820	9932297	5152881	1209	1402	339	39354	0
49821	9932280	5152877	1350	1414	339	39351	0
49822	9932270	5152873	1264	1268	339	39352	0
49823	9932252	5152868	1346	1453	339	39356	0
49824	9932228	5152865	1405	1501	339	39352	0
49825	9932201	5152862	1411	1116	339	39360	0
49826	9932174	5152859	1355	1272	339	39361	0
49827	9932148	5152856	1287	1276	339	39350	0
49828	9932118	5152854	1194	912	339	39357	0
49829	9932094	5152852	1142	948	339	39364	0
49830	9932092	5152849	988	847	339	39369	0
49831	9932090	5152847	414	847	339	39370	0
49832	9932100	5152846	261	847	339	39370	0
49833	9932103	5152846	179	0	339	39367	0
49834	9932110	5152846	1	0	339	39367	0
49835	9932108	5152846	3	0	339	39371	0
49836	9932110	5152846	11	0	339	39370	0
49837	9932110	5152845	5	0	339	39370	0
49838	9932110	5152845	5	0	339	39367	0
49839	9932112	5152845	1	0	339	39361	0
49840	9932112	5152845	3	0	339	39363	0
49841	9932110	5152845	7	0	339	39370	0
49842	9932108	5152845	0	0	339	39366	0
49843	9932108	5152845	0	0	339	39373	0
49844	9932101	5152845	0	0	339	39370	0
49845	9932101	5152845	0	0	339	39368	0
49846	9932098	5152845	1	0	339	39367	0
49847	9932098	5152845	5	0	339	39363	0
49848	9932100	5152845	24	0	339	39366	0
49849	9932108	5152845	18	0	339	39369	0
49850	9932117	5152845	18	0	339	39367	0
49851	9932121	5152846	12	0	339	39367	0
