#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
31715	9942305	5153979	18	0	87	100543	-1106
31716	9942305	5153979	16	0	87	100547	-1110
31717	9942305	5153979	16	0	87	100548	-1111
31718	9942305	5153979	0	0	87	100549	-1111
31719	9942305	5153979	0	0	87	100535	-1100
31720	9942305	5153979	0	0	87	100550	-1112
31721	9942305	5153979	0	489	87	100547	-1110
31722	9942305	5153979	0	585	87	100545	-1108
31723	9942305	5153979	488	782	87	100543	-1106
31724	9942307	5153978	970	905	87	100539	-1103
31725	9942310	5153976	1163	738	87	100538	-1102
31726	9942317	5153974	1170	971	87	100533	-1098
31727	9942327	5153970	1235	815	87	100542	-1106
31728	9942338	5153966	1303	1269	87	100537	-1101
31729	9942351	5153963	1422	1387	87	100541	-1105
31730	9942364	5153959	1368	1475	87	100542	-1106
31731	9942374	5153956	1379	1526	87	100541	-1105
31732	9942374	5153956	1379	1563	87	100541	-1105
31733	9942381	5153949	1509	1631	87	100537	-1101
31734	9942379	5153946	1576	1704	87	100544	-1107
31735	9942378	5153942	1479	1757	87	100538	-1102
31736	9942379	5153938	1489	1768	87	100541	-1105
31737	9942379	5153938	1489	1770	87	100545	-1108
31738	9942390	5153931	1701	1511	86	100539	-1103
31739	9942398	5153927	1644	1621	86	100546	-1109
31740	9942407	5153923	1737	1633	86	100540	-1104
31741	9942413	5153919	1618	1634	86	100536	-1100
31742	9942413	5153919	1618	1691	86	100536	-1100
31743	9942425	5153910	1631	1791	86	100541	-1105
31744	9942426	5153906	1777	1860	86	100542	-1106
31745	9942423	5153902	1722	1902	86	100547	-1110
31746	9942417	5153898	1814	1843	86	100544	-1107
31747	9942417	5153898	1814	1805	86	100537	-1101
31748	9942410	5153888	1779	1826	86	100534	-1099
31749	9942411	5153884	1770	1886	85	100531	-1096
31750	9942419	5153880	1737	1961	85	100532	-1097
31751	9942427	5153875	1894	1982	85	100534	-1099
31752	9942427	5153875	1894	1993	85	100537	-1101
31753	9942444	5153865	2037	2029	85	100534	-1099
31754	9942451	5153860	2024	1716	85	100530	-1095
31755	9942458	5153856	1937	1810	85	100539	-1103
31756	9942465	5153850	1931	1886	85	100533	-1098
31757	9942465	5153850	1931	1915	85	100529	-1095
31758	9942480	5153840	1970	1898	85	100532	-1097
31759	9942490	5153835	1779	1829	84	100532	-1097
31760	9942499	5153830	1770	1803	84	100532	-1097
31761	9942510	5153826	1692	1773	84	100531	-1096
31762	9942520	5153821	1764	1737	84	100541	-1105
31763	9942529	5153817	1657	1704	84	100544	-1107
31764	9942537	5153813	1526	1666	84	100536	-1100
31765	9942541	5153808	1529	1247	84	100536	-1100
31766	9942545	5153804	1568	1433	84	100525	-1091
31767	9942546	5153800	1520	1746	84	100535	-1100
31768	9942546	5153797	1366	1898	84	100538	-1102
31769	9942541	5153793	1539	1923	83	100532	-1097
31770	9942534	5153790	1783	1937	83	100537	-1101
31771	9942523	5153786	1852	1719	83	100540	-1104
31772	9942523	5153786	1852	1910	83	100546	-1109
31773	9942491	5153777	1922	1736	83	100544	-1107
31774	9942470	5153772	1889	1969	83	100531	-1096
31775	9942440	5153767	1900	1793	83	100539	-1103
31776	9942405	5153762	1902	2059	82	100539	-1103
31777	9942405	5153762	1902	2104	82	100533	-1098
31778	9942326	5153753	2046	1874	82	100544	-1107
31779	9942287	5153749	2142	2091	82	100541	-1105
31780	9942251	5153743	2135	2078	82	100553	-1115
31781	9942213	5153738	2066	1813	82	100549	-1111
31782	9942213	5153738	2066	2023	81	100543	-1106
31783	9942139	5153728	1963	2022	81	100546	-1109
31784	9942097	5153724	1959	2037	81	100548	-1111
31785	9942057	5153719	1927	2000	81	100558	-1119
31786	9942019	5153715	2018	2038	81	100559	-1120
31787	9942019	5153715	2018	2077	81	100558	-1119
31788	9941956	5153705	2026	1790	80	100557	-1118
31789	9941936	5153699	2096	1985	80	100557	-1118
31790	9941924	5153694	1881	2011	80	100554	-1116
31791	9941919	5153689	1827	2049	80	100550	-1112
31792	9941919	5153689	1827	2051	80	100564	-1124
31793	9941909	5153679	1944	1990	80	100564	-1124
31794	9941903	5153674	1942	1979	80	100559	-1120
31795	9941898	5153669	1998	1958	79	100571	-1130
31796	9941895	5153664	1896	1944	79	100566	-1126
31797	9941895	5153664	1896	1886	79	100566	-1126
31798	9941883	5153655	1753	1724	79	100561	-1122
31799	9941875	5153650	1855	2036	79	100559	-1120
31800	9941865	5153645	1981	2080	79	100563	-1123
31801	9941860	5153640	1992	1781	78	100563	-1123
31802	9941858	5153635	1989	1932	78	100565	-1125
31803	9941863	5153630	1902	1939	78	100560	-1121
31804	9941875	5153625	1866	1915	78	100559	-1120
31805	9941891	5153621	1816	1960	78	100565	-1125
31806	9941908	5153616	1818	2040	78	100561	-1122
31807	9941921	5153611	1894	2107	78	100560	-1121
31808	9941930	5153606	2083	2076	78	100555	-1116
31809	9941931	5153601	2074	1793	77	100555	-1116
31810	9941929	5153596	1931	2012	77	100560	-1121
31811	9941931	5153591	1922	2067	77	100558	-1119
31812	9941935	5153586	2040	2133	77	100551	-1113
31813	9941944	5153581	2042	2098	77	100548	-1111
31814	9941956	5153576	2105	1799	77	100549	-1111
31815	9941967	5153570	2144	2067	77	100542	-1106
31816	9941975	5153565	2133	2127	77	100549	-1111
31817	9941975	5153565	2133	1856	77	100542	-1106
31818	9941984	5153555	2111	2049	76	100541	-1105
31819	9941990	5153549	2100	2057	76	100540	-1104
31820	9941997	5153544	1955	1789	76	100534	-1099
31821	9942001	5153538	2007	1947	76	100530	-1095
31822	9942002	5153533	1946	1682	76	100527	-1093
31823	9941999	5153528	1805	1809	76	100521	-1088
31824	9941994	5153523	1813	1768	76	100524	-1090
31825	9941988	5153518	1639	1684	76	100520	-1087
31826	9941984	5153513	1677	1640	76	100518	-1085
31827	9941983	5153509	1533	1230	76	100514	-1082
31828	9941986	5153505	1563	1333	76	100511	-1079
31829	9941990	5153502	1459	1486	76	100509	-1078
31830	9941994	5153498	1501	1117	76	100503	-1073
31831	9941999	5153494	1279	928	76	100504	-1074
31832	9941999	5153494	1279	1102	75	100502	-1072
31833	9942007	5153488	1048	992	76	100507	-1076
31834	9942007	5153484	944	1005	76	100509	-1078
31835	9942005	5153481	1038	1237	76	100506	-1075
31836	9942000	5153479	1303	1283	75	100502	-1072
31837	9942000	5153479	1303	1004	76	100510	-1079
31838	9941994	5153473	1370	1410	76	100508	-1077
31839	9941996	5153470	1416	1532	76	100508	-1077
31840	9942001	5153467	1411	1573	76	100501	-1071
31841	9942009	5153463	1503	1591	76	100497	-1068
31842	9942009	5153463	1503	1625	76	100499	-1069
31843	9942025	5153456	1487	1628	76	100500	-1070
31844	9942030	5153452	1351	1221	76	100503	-1073
31845	9942034	5153449	1357	1362	75	100497	-1068
31846	9942039	5153446	1557	1645	75	100495	-1066
31847	9942044	5153442	1750	1779	75	100499	-1069
31848	9942050	5153438	1876	1851	75	100498	-1069
31849	9942056	5153434	1794	1666	75	100502	-1072
31850	9942060	5153429	1833	1856	75	100494	-1065
31851	9942063	5153424	1929	1885	75	100488	-1060
31852	9942066	5153419	1924	1884	75	100498	-1069
31853	9942069	5153414	1896	1880	75	100497	-1068
31854	9942072	5153409	1898	1847	75	100494	-1065
31855	9942074	5153405	1894	1816	75	100496	-1067
31856	9942074	5153400	1861	1833	75	100505	-1074
31857	9942068	5153395	1966	1857	74	100505	-1074
31858	9942054	5153390	1896	1896	74	100503	-1073
31859	9942030	5153385	1772	1946	74	100501	-1071
31860	9941993	5153381	1777	1780	74	100504	-1074
31861	9941950	5153378	1813	2091	74	100509	-1078
31862	9941902	5153373	1972	2211	74	100515	-1083
31863	9941848	5153370	2087	2258	74	100522	-1089
31864	9941789	5153367	2183	2032	73	100512	-1080
31865	9941724	5153364	2227	1996	73	100525	-1091
31866	9941656	5153360	2159	2020	73	100530	-1095
31867	9941584	5153356	2231	2303	73	100533	-1098
31868	9941509	5153353	2229	2542	73	100531	-1096
31869	9941433	5153350	2224	2621	73	100531	-1096
31870	9941352	5153348	2253	2534	73	100542	-1106
31871	9941267	5153346	2309	1961	72	100538	-1102
31872	9941267	5153346	2309	1844	72	100552	-1114
31873	9941099	5153343	1727	1834	72	100549	-1111
31874	9941023	5153341	1583	1887	72	100554	-1116
31875	9940957	5153339	1420	1962	72	100549	-1111
31876	9940905	5153337	1122	1795	72	100556	-1117
31877	9940860	5153334	1353	2125	72	100557	-1118
31878	9940821	5153332	1490	2210	71	100550	-1112
31879	9940781	5153328	1753	2282	71	100561	-1122
31880	9940726	5153324	2150	2328	71	100570	-1129
31881	9940661	5153319	2226	2048	71	100577	-1135
31882	9940584	5153314	2390	1973	71	100566	-1126
31883	9940500	5153309	2350	1964	71	100567	-1127
31884	9940418	5153304	2355	1995	71	100573	-1132
31885	9940336	5153300	2316	2020	71	100569	-1128
31886	9940259	5153296	2398	2256	71	100573	-1132
31887	9940182	5153292	2352	2451	70	100573	-1132
31888	9940108	5153288	2346	2500	70	100578	-1136
31889	9940033	5153283	2353	2527	70	100587	-1143
31890	9939962	5153279	2487	2521	70	100593	-1148
31891	9939894	5153275	2477	2519	70	100586	-1143
31892	9939826	5153270	2472	2359	70	100586	-1143
31893	9939758	5153265	2463	2492	70	100593	-1148
31894	9939687	5153261	2424	2504	69	100594	-1149
31895	9939620	5153256	2413	2490	69	100594	-1149
31896	9939556	5153251	2407	2470	69	100601	-1155
31897	9939498	5153246	2363	2436	69	100603	-1157
31898	9939439	5153240	2376	2115	69	100607	-1160
31899	9939376	5153235	2324	2022	69	100600	-1154
31900	9939308	5153230	2105	1986	69	100598	-1153
31901	9939238	5153226	2227	1957	69	100599	-1153
31902	9939163	5153222	2270	2328	69	100607	-1160
31903	9939090	5153219	2240	2107	68	100604	-1158
31904	9939015	5153216	2194	2063	68	100605	-1159
31905	9938937	5153213	2300	2240	68	100607	-1160
31906	9938859	5153211	2290	2394	68	100605	-1159
31907	9938778	5153208	2294	2398	68	100603	-1157
31908	9938694	5153206	2339	2385	68	100613	-1165
31909	9938609	5153204	2250	2373	68	100615	-1167
31910	9938524	5153203	2250	2340	68	100618	-1169
31911	9938439	5153201	2150	2305	67	100625	-1175
31912	9938358	5153199	2096	1969	67	100620	-1171
31913	9938284	5153197	1996	2135	67	100623	-1174
31914	9938211	5153195	1931	2036	67	100622	-1173
31915	9938139	5153193	1970	1952	67	100619	-1170
31916	9938068	5153192	1833	1838	67	100624	-1174
31917	9937992	5153190	1714	1669	67	100624	-1174
31918	9937916	5153189	1711	1470	67	100633	-1182
31919	9937848	5153187	1261	1371	67	100635	-1184
31920	9937798	5153185	983	997	67	100625	-1175
31921	9937764	5153182	848	1232	67	100633	-1182
31922	9937758	5153180	898	1253	67	100628	-1178
31923	9937769	5153178	831	1265	67	100634	-1183
31924	9937784	5153177	718	1239	67	100627	-1177
31925	9937804	5153175	757	1112	67	100630	-1180
31926	9937820	5153174	713	1037	67	100619	-1170
31927	9937834	5153171	751	1075	67	100627	-1177
31928	9937846	5153170	742	1256	67	100629	-1179
31929	9937857	5153168	748	1410	67	100623	-1174
31930	9937867	5153166	1046	1104	67	100626	-1176
31931	9937876	5153163	1001	1546	67	100619	-1170
31932	9937891	5153160	1159	1759	67	100622	-1173
31933	9937910	5153156	1387	1647	66	100621	-1172
31934	9937930	5153153	1342	1875	66	100621	-1172
31935	9937955	5153150	1420	1723	66	100626	-1176
31936	9937979	5153146	1505	1942	66	100621	-1172
31937	9938000	5153143	1403	1754	66	100619	-1170
31938	9938021	5153140	1353	2006	66	100619	-1170
31939	9938042	5153136	1570	2036	66	100616	-1168
31940	9938063	5153132	1577	2003	66	100617	-1169
31941	9938086	5153128	1581	1950	66	100625	-1175
31942	9938108	5153124	1455	1871	66	100616	-1168
31943	9938128	5153121	1329	1568	66	100621	-1172
31944	9938148	5153117	1244	1736	66	100612	-1164
31945	9938169	5153114	1476	1779	66	100621	-1172
31946	9938196	5153110	1659	1767	66	100620	-1171
31947	9938225	5153106	1563	1704	66	100616	-1168
31948	9938258	5153102	1485	1255	66	100614	-1166
31949	9938288	5153099	1372	1409	66	100613	-1165
31950	9938316	5153095	1577	1699	66	100614	-1166
31951	9938338	5153092	1564	1797	66	100621	-1172
31952	9938354	5153087	1561	1796	65	100612	-1164
31953	9938366	5153083	1422	1507	65	100611	-1164
31954	9938375	5153079	1344	1598	65	100614	-1166
31955	9938387	5153075	1416	1596	65	100614	-1166
31956	9938397	5153071	1522	1162	65	100617	-1169
31957	9938397	5153071	1522	1325	65	100612	-1164
31958	9938425	5153057	924	1430	65	100617	-1169
31959	9938435	5153049	535	1595	65	100616	-1168
31960	9938439	5153042	590	1768	65	100614	-1166
31961	9938418	5153037	1398	1961	65	100615	-1167
31962	9938418	5153037	1398	2030	65	100608	-1161
31963	9938317	5153031	1876	1804	65	100615	-1167
31964	9938242	5153031	1814	2039	65	100618	-1169
31965	9938169	5153032	1811	2067	64	100615	-1167
31966	9938088	5153031	1939	2064	65	100623	-1174
31967	9938088	5153031	1939	2080	64	100615	-1167
31968	9937906	5153029	1955	1847	64	100624	-1174
31969	9937803	5153028	2105	2141	64	100623	-1174
31970	9937704	5153027	2061	2214	64	100627	-1177
31971	9937608	5153027	2005	2211	64	100630	-1180
31972	9937517	5153026	1933	1972	64	100632	-1181
31973	9937440	5153026	1664	1923	64	100628	-1178
31974	9937366	5153026	1805	2238	64	100631	-1180
31975	9937295	5153025	1764	2283	64	100631	-1180
31976	9937219	5153024	1889	2289	64	100631	-1180
31977	9937134	5153024	1972	2278	64	100636	-1185
31978	9937048	5153024	1940	2285	64	100638	-1186
31979	9936960	5153024	1824	2265	64	100636	-1185
31980	9936874	5153023	1887	2115	64	100637	-1185
31981	9936788	5153023	1939	1734	64	100639	-1187
31982	9936788	5153023	1939	1704	64	100641	-1189
31983	9936613	5153023	1609	1872	63	100644	-1191
31984	9936522	5153023	1677	1959	63	100638	-1186
31985	9936435	5153025	1605	2033	63	100647	-1194
31986	9936348	5153026	1746	2104	63	100645	-1192
31987	9936348	5153026	1746	1905	63	100649	-1195
31988	9936197	5153025	1826	2187	63	100648	-1195
31989	9936119	5153024	1889	2249	63	100642	-1190
31990	9936042	5153023	2063	2228	63	100651	-1197
31991	9935959	5153021	2033	2222	63	100651	-1197
31992	9935870	5153018	2037	1947	63	100653	-1199
31993	9935780	5153016	1922	2220	63	100648	-1195
31994	9935682	5153013	2072	2255	63	100654	-1200
31995	9935592	5153011	2059	2231	63	100653	-1199
31996	9935503	5153011	1935	2182	63	100655	-1201
31997	9935503	5153011	1935	2134	63	100654	-1200
31998	9935347	5153009	1981	2086	63	100652	-1198
31999	9935273	5153008	1881	2061	63	100660	-1205
32000	9935205	5153006	1777	1779	63	100658	-1203
32001	9935140	5153004	1707	1861	63	100660	-1205
32002	9935140	5153004	1707	1766	63	100670	-1213
32003	9935019	5153001	1377	1501	63	100670	-1213
32004	9934965	5153000	1164	1326	63	100658	-1203
32005	9934916	5152998	1259	1326	63	100666	-1210
32006	9934870	5152995	1257	1340	63	100667	-1211
32007	9934828	5152992	1090	1716	63	100657	-1202
32008	9934793	5152989	1185	1863	63	100654	-1200
32009	9934769	5152986	1346	1688	63	100666	-1210
32010	9934755	5152983	1522	1918	63	100660	-1205
32011	9934752	5152979	1631	1746	63	100658	-1203
32012	9934752	5152979	1631	2039	63	100660	-1205
32013	9934745	5152970	2209	2117	62	100658	-1203
32014	9934742	5152966	2257	2191	62	100667	-1211
32015	9934740	5152961	2211	2227	62	100660	-1205
32016	9934742	5152955	2146	2185	62	100673	-1216
32017	9934747	5152950	2135	2091	62	100666	-1210
32018	9934753	5152944	1889	1905	62	100667	-1211
32019	9934761	5152940	1631	1558	62	100655	-1201
32020	9934767	5152936	1353	1269	62	100669	-1212
32021	9934771	5152932	872	1269	62	100660	-1205
32022	9934771	5152932	872	1269	62	100664	-1208
32023	9934762	5152927	14	0	62	100660	-1205
32024	9934753	5152926	11	0	62	100663	-1207
32025	9934742	5152925	3	0	62	100666	-1210
32026	9934735	5152925	7	0	62	100672	-1215
32027	9934731	5152925	3	470	62	100669	-1212
32028	9934728	5152925	20	638	62	100664	-1208
32029	9934727	5152925	44	620	62	100661	-1206
32030	9934732	5152924	50	1273	62	100662	-1206
32031	9934744	5152924	863	1337	62	100664	-1208
32032	9934744	5152924	863	1482	62	100665	-1209
32033	9934796	5152920	1294	1574	62	100665	-1209
32034	9934825	5152916	1424	1637	62	100658	-1203
32035	9934847	5152913	1324	1583	62	100662	-1206
32036	9934849	5152910	1313	1601	62	100661	-1206
32037	9934831	5152907	1324	1566	62	100668	-1211
32038	9934799	5152904	1383	1559	62	100668	-1211
32039	9934754	5152902	1559	1584	62	100662	-1206
32040	9934704	5152901	1498	1545	62	100661	-1206
32041	9934649	5152900	1431	1100	62	100667	-1211
32042	9934649	5152900	1431	1062	62	100669	-1212
32043	9934544	5152898	875	918	62	100671	-1214
32044	9934502	5152898	503	918	62	100667	-1211
32045	9934471	5152897	7	918	62	100683	-1224
32046	9934452	5152897	3	0	62	100672	-1215
32047	9934452	5152897	3	0	62	100669	-1212
32048	9934442	5152897	5	0	62	100678	-1220
32049	9934443	5152898	3	0	62	100676	-1218
32050	9934444	5152898	9	526	62	100669	-1212
32051	9934444	5152898	24	669	62	100676	-1218
32052	9934444	5152898	24	829	62	100675	-1217
32053	9934435	5152897	46	829	62	100669	-1212
32054	9934422	5152897	53	552	62	100673	-1216
32055	9934402	5152896	707	721	62	100675	-1217
32056	9934376	5152895	874	907	62	100678	-1220
32057	9934376	5152895	874	1277	62	100672	-1215
32058	9934308	5152892	1335	1503	62	100673	-1216
32059	9934275	5152889	1564	1635	62	100678	-1220
32060	9934244	5152886	1626	1746	62	100670	-1213
32061	9934222	5152883	1733	1953	62	100667	-1211
32062	9934208	5152878	1811	2116	62	100672	-1215
32063	9934198	5152874	1820	2159	62	100674	-1217
32064	9934193	5152869	2031	2193	62	100676	-1218
32065	9934184	5152864	2039	2194	62	100672	-1215
32066	9934175	5152859	2146	2175	62	100677	-1219
32067	9934175	5152859	2146	2165	62	100674	-1217
32068	9934155	5152848	2200	1908	62	100669	-1212
32069	9934149	5152843	2122	2181	61	100669	-1212
32070	9934143	5152837	2126	2222	61	100667	-1211
32071	9934139	5152831	2118	2228	61	100664	-1208
32072	9934139	5152831	2118	1960	61	100672	-1215
32073	9934134	5152820	2061	2230	61	100676	-1218
32074	9934134	5152815	2070	2284	61	100668	-1211
32075	9934132	5152810	2198	2296	61	100668	-1211
32076	9934129	5152804	2235	2296	61	100669	-1212
32077	9934125	5152799	2237	2276	61	100670	-1213
32078	9934119	5152793	2150	2232	61	100668	-1211
32079	9934114	5152787	2070	2223	61	100678	-1220
32080	9934114	5152781	2189	1959	61	100670	-1213
32081	9934114	5152776	2087	2183	61	100680	-1222
32082	9934114	5152776	2087	2199	60	100667	-1211
32083	9934121	5152765	2235	2188	60	100673	-1216
32084	9934122	5152759	2055	1831	60	100674	-1217
32085	9934124	5152754	1837	1947	60	100671	-1214
32086	9934129	5152749	1800	1659	60	100673	-1216
32087	9934129	5152749	1800	1769	60	100674	-1217
32088	9934141	5152738	1651	1494	60	100669	-1212
32089	9934147	5152733	1307	1293	60	100668	-1211
32090	9934147	5152730	1111	1119	60	100671	-1214
32091	9934141	5152726	898	1006	60	100667	-1211
32092	9934141	5152726	898	1034	60	100668	-1211
32093	9934122	5152722	781	1052	60	100662	-1206
32094	9934110	5152720	511	989	60	100658	-1203
32095	9934093	5152718	668	1105	60	100661	-1206
32096	9934070	5152717	707	1181	60	100660	-1205
32097	9934040	5152716	851	1356	60	100661	-1206
32098	9934004	5152717	961	1425	60	100664	-1208
32099	9933961	5152717	1107	971	60	100656	-1201
32100	9933914	5152717	1263	971	60	100655	-1201
32101	9933857	5152718	1483	677	60	100656	-1201
32102	9933793	5152719	1448	1039	59	100649	-1195
32103	9933727	5152718	1324	834	60	100661	-1206
32104	9933662	5152719	1122	899	60	100656	-1201
32105	9933608	5152719	851	794	60	100655	-1201
32106	9933565	5152719	661	722	60	100654	-1200
32107	9933531	5152720	24	722	60	100662	-1206
32108	9933505	5152720	5	722	60	100664	-1208
32109	9933487	5152720	5	0	60	100663	-1207
32110	9933476	5152719	12	0	60	100656	-1201
32111	9933474	5152719	12	0	60	100663	-1207
32112	9933474	5152719	12	0	60	100662	-1206
32113	9933477	5152719	0	0	60	100666	-1210
32114	9933480	5152719	5	0	60	100660	-1205
32115	9933481	5152719	7	0	60	100657	-1202
32116	9933481	5152719	7	0	60	100659	-1204
32117	9933481	5152719	0	0	60	100657	-1202
32118	9933481	5152720	0	0	60	100660	-1205
32119	9933481	5152720	0	0	60	100659	-1204
32120	9933481	5152720	0	0	60	100660	-1205
32121	9933481	5152720	0	0	60	100666	-1210
32122	9933482	5152720	7	0	60	100663	-1207
32123	9933483	5152720	0	0	60	100666	-1210
32124	9933484	5152720	0	0	60	100655	-1201
32125	9933485	5152720	5	0	60	100661	-1206
