#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
31135	9943543	5155746	2157	1961	191	101296	-1738
31136	9943508	5155741	2120	1958	190	101289	-1732
31137	9943468	5155735	2194	2005	189	101293	-1735
31138	9943429	5155729	2187	2031	189	101301	-1742
31139	9943392	5155724	2137	2257	188	101298	-1739
31140	9943356	5155718	2302	2440	187	101302	-1743
31141	9943322	5155713	2290	2456	187	101305	-1745
31142	9943291	5155707	2064	2470	186	101299	-1740
31143	9943254	5155701	2066	2483	185	101301	-1742
31144	9943210	5155695	2111	2510	185	101301	-1742
31145	9943158	5155690	2144	2525	184	101299	-1740
31146	9943103	5155684	2233	2398	183	101299	-1740
31147	9943048	5155679	2290	2555	183	101305	-1745
31148	9942995	5155674	2327	2583	182	101306	-1746
31149	9942945	5155668	2411	2593	182	101307	-1747
31150	9942901	5155662	2359	2472	181	101298	-1739
31151	9942860	5155657	2305	2624	180	101307	-1747
31152	9942820	5155650	2315	2637	179	101302	-1743
31153	9942782	5155645	2209	2460	179	101305	-1745
31154	9942747	5155639	2220	2582	178	101310	-1750
31155	9942705	5155633	2209	2576	178	101312	-1751
31156	9942666	5155627	2248	2401	178	101312	-1751
31157	9942625	5155621	2239	2543	178	101306	-1746
31158	9942584	5155616	2285	2558	177	101306	-1746
31159	9942548	5155610	2320	2533	176	101302	-1743
31160	9942513	5155604	2250	2511	175	101307	-1747
31161	9942482	5155599	2011	2348	174	101301	-1742
31162	9942450	5155593	2200	2461	173	101307	-1747
31163	9942419	5155587	2416	2475	172	101301	-1742
31164	9942387	5155582	2340	2489	172	101310	-1750
31165	9942352	5155576	2146	2507	171	101306	-1746
31166	9942315	5155571	1968	2520	171	101310	-1750
31167	9942280	5155565	2020	2400	170	101313	-1752
31168	9942245	5155559	2013	2552	169	101316	-1755
31169	9942217	5155554	2003	2583	169	101317	-1755
31170	9942193	5155548	1990	2608	168	101317	-1755
31171	9942167	5155542	2133	2480	166	101321	-1759
31172	9942141	5155536	2194	2651	166	101320	-1758
31173	9942109	5155531	2305	2689	165	101330	-1766
31174	9942073	5155525	2315	2532	164	101323	-1760
31175	9942035	5155519	2231	2691	164	101328	-1765
31176	9941994	5155513	2402	2583	163	101330	-1766
31177	9941957	5155507	2346	2736	162	101330	-1766
31178	9941917	5155501	2350	2579	161	101328	-1765
31179	9941878	5155495	2365	2737	161	101342	-1776
31180	9941835	5155489	2465	2591	160	101334	-1770
31181	9941793	5155482	2468	2749	159	101335	-1770
31182	9941750	5155476	2481	2609	158	101342	-1776
31183	9941706	5155470	2439	2772	158	101346	-1780
31184	9941662	5155464	2452	2641	157	101343	-1777
31185	9941617	5155458	2459	2790	156	101348	-1781
31186	9941572	5155452	2472	2629	155	101359	-1790
31187	9941526	5155446	2459	2792	155	101355	-1787
31188	9941483	5155440	2270	2780	154	101350	-1783
31189	9941437	5155434	2277	2764	153	101368	-1798
31190	9941393	5155428	2290	2758	153	101372	-1801
31191	9941349	5155422	2352	2734	152	101368	-1798
31192	9941308	5155416	2363	2665	151	101369	-1799
31193	9941271	5155410	2270	2598	151	101375	-1804
31194	9941235	5155404	2026	2592	151	101374	-1803
31195	9941204	5155398	1898	2394	150	101379	-1807
31196	9941170	5155393	1792	2371	149	101383	-1811
31197	9941130	5155388	1744	2214	149	101378	-1806
31198	9941087	5155383	1451	1692	148	101384	-1811
31199	9941042	5155378	1216	1597	148	101386	-1813
31200	9941007	5155374	918	1507	148	101388	-1815
31201	9940980	5155370	690	1039	148	101385	-1812
31202	9940963	5155367	588	1039	148	101393	-1819
31203	9940949	5155365	331	1039	148	101402	-1826
31204	9940939	5155363	7	0	148	101396	-1821
31205	9940930	5155362	9	0	148	101390	-1816
31206	9940921	5155361	12	0	148	101387	-1814
31207	9940916	5155361	11	0	148	101383	-1811
31208	9940916	5155362	0	0	148	101391	-1817
31209	9940914	5155362	0	0	148	101388	-1815
31210	9940917	5155362	0	0	148	101386	-1813
31211	9940918	5155362	11	0	148	101404	-1828
31212	9940920	5155362	9	0	148	101393	-1819
31213	9940922	5155362	9	0	148	101392	-1818
31214	9940925	5155362	7	0	148	101395	-1821
31215	9940928	5155362	0	0	148	101392	-1818
31216	9940928	5155362	0	0	148	101395	-1821
31217	9940930	5155362	0	0	148	101392	-1818
31218	9940930	5155362	0	0	148	101390	-1816
31219	9940930	5155362	0	0	148	101393	-1819
31220	9940930	5155362	0	0	148	101393	-1819
31221	9940930	5155362	0	0	148	101386	-1813
31222	9940930	5155362	0	0	148	101389	-1816
31223	9940930	5155362	0	0	148	101392	-1818
31224	9940930	5155362	0	0	147	101390	-1816
31225	9940930	5155362	0	0	147	101391	-1817
31226	9940930	5155362	0	0	147	101389	-1816
31227	9940930	5155362	0	0	147	101387	-1814
31228	9940930	5155362	0	0	147	101394	-1820
31229	9940930	5155362	0	0	147	101391	-1817
31230	9940930	5155362	0	0	147	101394	-1820
31231	9940930	5155362	0	0	147	101393	-1819
31232	9940930	5155362	0	0	147	101389	-1816
31233	9940930	5155362	0	0	147	101398	-1823
31234	9940930	5155362	0	160	147	101395	-1821
31235	9940930	5155362	0	434	147	101391	-1817
31236	9940929	5155362	329	1100	147	101389	-1816
31237	9940928	5155362	498	1521	147	101391	-1817
31238	9940912	5155360	988	1781	147	101391	-1817
31239	9940884	5155358	1442	1774	146	101398	-1823
31240	9940845	5155354	1646	2261	146	101398	-1823
31241	9940798	5155349	1909	2412	145	101390	-1816
31242	9940754	5155343	1972	2464	144	101397	-1822
31243	9940710	5155338	1985	2178	144	101407	-1831
31244	9940662	5155332	1922	2327	143	101405	-1829
31245	9940612	5155326	2092	2559	143	101405	-1829
31246	9940562	5155320	2153	2631	142	101409	-1832
31247	9940516	5155314	2287	2529	142	101418	-1840
31248	9940474	5155309	2294	2695	141	101418	-1840
31249	9940426	5155303	2359	2696	141	101414	-1836
31250	9940380	5155297	2255	2692	140	101419	-1841
31251	9940334	5155291	2263	2693	140	101416	-1838
31252	9940289	5155285	2324	2565	139	101427	-1847
31253	9940253	5155279	2439	2739	139	101419	-1841
31254	9940216	5155272	2427	2609	138	101427	-1847
31255	9940172	5155265	2420	2787	138	101419	-1841
31256	9940123	5155258	2431	2653	138	101421	-1842
31257	9940061	5155252	2596	2862	137	101430	-1850
31258	9939999	5155245	2594	2884	137	101422	-1843
31259	9939936	5155239	2583	2727	136	101428	-1848
31260	9939849	5155231	2735	2916	135	101429	-1849
31261	9939762	5155224	2676	2930	135	101436	-1855
31262	9939675	5155216	2772	2748	134	101426	-1847
31263	9939585	5155208	2722	2912	133	101438	-1856
31264	9939524	5155201	2665	2905	133	101442	-1860
31265	9939472	5155194	2720	2704	132	101439	-1857
31266	9939426	5155187	2465	2845	131	101432	-1851
31267	9939386	5155180	2566	2836	131	101442	-1860
31268	9939349	5155173	2670	2657	130	101447	-1864
31269	9939314	5155166	2663	2799	130	101446	-1863
31270	9939279	5155160	2655	2640	129	101460	-1875
31271	9939249	5155153	2650	2793	129	101446	-1863
31272	9939219	5155147	2607	2780	128	101449	-1866
31273	9939188	5155140	2515	2753	127	101449	-1866
31274	9939156	5155133	2526	2727	127	101454	-1870
31275	9939116	5155125	2661	2680	127	101454	-1870
31276	9939076	5155118	2500	2472	126	101449	-1866
31277	9939039	5155111	2352	2595	125	101452	-1868
31278	9939006	5155104	2064	2549	125	101462	-1877
31279	9938985	5155098	2237	2484	125	101455	-1871
31280	9938965	5155092	2163	2121	124	101451	-1867
31281	9938945	5155086	2061	1991	124	101453	-1869
31282	9938929	5155081	2018	1861	123	101455	-1871
31283	9938912	5155076	2013	1960	122	101450	-1867
31284	9938908	5155071	1813	1855	121	101454	-1870
31285	9938895	5155066	1577	1654	121	101459	-1874
31286	9938886	5155063	1448	1459	121	101457	-1872
31287	9938874	5155058	1142	1203	121	101461	-1876
31288	9938855	5155055	772	1203	121	101459	-1874
31289	9938848	5155052	27	1203	121	101465	-1879
31290	9938842	5155049	20	0	120	101460	-1875
31291	9938838	5155047	18	0	120	101465	-1879
31292	9938837	5155047	14	0	120	101462	-1877
31293	9938835	5155047	12	0	120	101458	-1873
31294	9938834	5155046	0	269	120	101464	-1878
31295	9938832	5155046	0	269	120	101463	-1877
31296	9938829	5155046	24	269	119	101461	-1876
31297	9938829	5155046	37	0	119	101464	-1878
31298	9938829	5155045	53	557	119	101461	-1876
31299	9938828	5155044	963	1150	119	101463	-1877
31300	9938826	5155042	1198	1354	119	101467	-1881
31301	9938824	5155039	1318	1498	119	101471	-1884
31302	9938824	5155036	1490	1617	119	101465	-1879
31303	9938821	5155032	1576	1705	118	101467	-1881
31304	9938819	5155028	1529	1657	118	101474	-1887
31305	9938818	5155024	1401	1667	118	101465	-1879
31306	9938818	5155020	1620	1743	118	101473	-1886
31307	9938821	5155016	1770	1591	118	101473	-1886
31308	9938825	5155011	1764	1804	117	101472	-1885
31309	9938829	5155007	1848	1876	117	101476	-1888
31310	9938836	5155002	1900	1637	117	101467	-1881
31311	9938844	5154997	1859	1780	117	101470	-1883
31312	9938853	5154993	1776	1842	116	101469	-1882
31313	9938864	5154988	1814	1614	116	101476	-1888
31314	9938876	5154983	1846	1814	115	101471	-1884
31315	9938894	5154979	1887	1968	115	101474	-1887
31316	9938918	5154973	2020	2032	115	101479	-1891
31317	9938945	5154969	2033	2076	114	101472	-1885
31318	9938972	5154963	2107	2134	114	101477	-1889
31319	9938994	5154958	2014	2124	114	101479	-1891
31320	9939012	5154954	2002	2087	114	101474	-1887
31321	9939022	5154948	2007	2048	113	101478	-1890
31322	9939030	5154943	2020	1747	113	101481	-1892
31323	9939023	5154938	1909	1897	113	101480	-1892
31324	9939013	5154933	1859	1682	113	101475	-1887
31325	9939003	5154928	1909	1844	112	101487	-1897
31326	9938995	5154923	1903	1976	112	101471	-1884
31327	9938997	5154918	1916	2102	112	101480	-1892
31328	9938997	5154913	2194	1996	111	101474	-1887
31329	9938997	5154909	2163	2266	111	101476	-1888
31330	9938999	5154904	2090	2484	110	101476	-1888
31331	9938999	5154898	2361	2523	110	101474	-1887
31332	9939006	5154892	2413	2540	109	101478	-1890
31333	9939016	5154887	2483	2560	109	101477	-1889
31334	9939026	5154880	2498	2417	108	101472	-1885
31335	9939037	5154875	2537	2538	108	101482	-1893
31336	9939049	5154868	2394	2526	107	101478	-1890
31337	9939056	5154862	2233	2503	107	101481	-1892
31338	9939063	5154855	2235	2478	106	101485	-1896
31339	9939069	5154850	2390	2177	106	101483	-1894
31340	9939075	5154844	2609	2276	105	101479	-1891
31341	9939085	5154838	2616	2447	105	101477	-1889
31342	9939100	5154832	2396	2471	104	101481	-1892
31343	9939117	5154826	2507	2484	104	101479	-1891
31344	9939137	5154819	2537	2469	103	101476	-1888
31345	9939159	5154813	2463	2442	103	101467	-1881
31346	9939179	5154807	2448	2387	102	101480	-1892
31347	9939199	5154801	2290	2352	101	101471	-1884
31348	9939220	5154794	2370	2367	101	101481	-1892
31349	9939241	5154789	2324	2372	100	101481	-1892
31350	9939265	5154783	2390	2369	100	101482	-1893
31351	9939293	5154777	2331	2403	100	101482	-1893
31352	9939317	5154772	2322	2446	100	101479	-1891
31353	9939341	5154765	2279	2494	100	101487	-1897
31354	9939362	5154760	2472	2165	99	101486	-1897
31355	9939379	5154754	2461	2250	99	101475	-1887
31356	9939398	5154748	2507	2407	99	101492	-1902
31357	9939417	5154741	2476	2470	98	101484	-1895
31358	9939439	5154735	2433	2488	98	101489	-1899
31359	9939465	5154729	2439	2510	97	101483	-1894
31360	9939490	5154723	2426	2543	97	101485	-1896
31361	9939515	5154717	2463	2548	97	101483	-1894
31362	9939539	5154711	2455	2380	96	101488	-1898
31363	9939561	5154705	2468	2492	96	101492	-1902
31364	9939581	5154699	2368	2503	95	101484	-1895
31365	9939602	5154693	2485	2501	95	101493	-1902
31366	9939621	5154686	2539	2448	95	101484	-1895
31367	9939640	5154680	2496	2445	94	101482	-1893
31368	9939657	5154674	2500	2100	94	101482	-1893
31369	9939674	5154667	2440	2052	93	101482	-1893
31370	9939692	5154661	2477	2262	93	101485	-1896
31371	9939710	5154655	2353	2445	93	101490	-1900
31372	9939733	5154649	2346	2471	92	101489	-1899
31373	9939753	5154644	2446	2469	92	101490	-1900
31374	9939775	5154638	2518	2467	92	101492	-1902
31375	9939795	5154632	2476	2443	92	101491	-1901
31376	9939816	5154627	2465	2422	91	101493	-1902
31377	9939842	5154621	2407	2439	91	101488	-1898
31378	9939868	5154616	2377	2452	90	101496	-1905
31379	9939896	5154611	2379	2167	90	101500	-1908
31380	9939924	5154605	2381	2285	90	101496	-1905
31381	9939951	5154599	2389	2447	90	101504	-1912
31382	9939978	5154593	2398	2500	89	101500	-1908
31383	9940002	5154587	2492	2487	89	101502	-1910
31384	9940025	5154581	2522	2483	89	101503	-1911
31385	9940047	5154575	2455	2481	89	101506	-1913
31386	9940069	5154569	2392	2124	88	101494	-1903
31387	9940091	5154563	2392	1965	88	101510	-1917
31388	9940113	5154558	2322	2196	88	101504	-1912
31389	9940135	5154552	2202	2219	87	101502	-1910
31390	9940159	5154546	2166	2250	87	101494	-1903
31391	9940182	5154540	2163	2311	87	101499	-1907
31392	9940207	5154535	2274	2299	87	101495	-1904
31393	9940229	5154529	2309	2266	87	101501	-1909
31394	9940248	5154524	2253	1946	86	101506	-1913
31395	9940269	5154518	2163	2078	86	101508	-1915
31396	9940289	5154513	2059	1958	85	101481	-1892
31397	9940310	5154508	1868	1759	86	101505	-1912
31398	9940335	5154503	1561	1472	86	101506	-1913
31399	9940358	5154499	1196	1307	86	101512	-1918
31400	9940379	5154496	1044	1150	86	101515	-1921
31401	9940395	5154492	779	963	86	101509	-1916
31402	9940405	5154490	583	963	86	101511	-1917
31403	9940409	5154488	362	963	86	101512	-1918
31404	9940408	5154486	20	0	87	101515	-1921
31405	9940405	5154485	12	0	86	101505	-1912
31406	9940401	5154484	9	0	87	101512	-1918
31407	9940398	5154484	7	0	87	101512	-1918
31408	9940395	5154484	0	0	87	101509	-1916
31409	9940394	5154484	0	0	87	101515	-1921
31410	9940393	5154484	7	0	87	101519	-1924
31411	9940393	5154484	9	0	87	101513	-1919
31412	9940392	5154484	1	0	87	101512	-1918
31413	9940390	5154484	9	0	87	101509	-1916
31414	9940389	5154484	144	0	87	101519	-1924
31415	9940390	5154484	131	0	87	101513	-1919
31416	9940392	5154484	77	0	87	101514	-1920
31417	9940396	5154484	44	0	87	101522	-1927
31418	9940400	5154484	22	0	87	101517	-1922
31419	9940402	5154484	16	0	87	101515	-1921
31420	9940403	5154484	3	0	88	101523	-1927
31421	9940404	5154484	53	0	88	101526	-1930
31422	9940405	5154484	120	0	88	101520	-1925
31423	9940404	5154484	209	0	88	101513	-1919
31424	9940403	5154484	212	0	88	101516	-1922
31425	9940399	5154483	179	0	88	101515	-1921
31426	9940396	5154483	135	0	88	101524	-1928
31427	9940392	5154482	55	0	88	101523	-1927
31428	9940388	5154482	55	0	88	101510	-1917
31429	9940387	5154482	35	319	88	101518	-1923
31430	9940387	5154482	25	319	88	101515	-1921
31431	9940388	5154482	94	346	88	101519	-1924
31432	9940388	5154482	305	660	88	101515	-1921
31433	9940387	5154481	577	1081	89	101524	-1928
31434	9940387	5154480	1107	1386	89	101516	-1922
31435	9940388	5154479	1474	1629	89	101515	-1921
31436	9940394	5154476	1731	1714	89	101507	-1914
31437	9940406	5154472	1516	1684	89	101517	-1922
31438	9940420	5154468	1748	1747	89	101508	-1915
31439	9940432	5154464	1687	1890	89	101505	-1912
31440	9940440	5154460	1787	1974	89	101509	-1916
31441	9940445	5154455	2037	1791	89	101510	-1917
31442	9940453	5154450	2240	1964	89	101509	-1916
31443	9940466	5154445	2289	1796	89	101506	-1913
31444	9940484	5154441	2290	2032	88	101498	-1907
31445	9940506	5154435	2137	2127	88	101503	-1911
31446	9940530	5154430	2172	2136	88	101507	-1914
31447	9940555	5154425	2292	2195	88	101507	-1914
31448	9940581	5154420	2068	2182	88	101497	-1906
31449	9940611	5154415	1898	1923	88	101496	-1905
31450	9940636	5154411	2027	2187	87	101498	-1907
31451	9940654	5154406	1985	2248	87	101487	-1897
31452	9940668	5154401	2131	2291	87	101487	-1897
31453	9940680	5154396	2127	2307	87	101487	-1897
31454	9940697	5154390	2083	2294	86	101490	-1900
31455	9940716	5154385	2305	2315	86	101487	-1897
31456	9940737	5154380	2307	2311	86	101493	-1902
31457	9940760	5154374	2318	2066	85	101482	-1893
31458	9940781	5154369	2285	1979	85	101493	-1902
31459	9940804	5154363	2242	1934	85	101486	-1897
31460	9940829	5154358	2296	1956	85	101492	-1902
31461	9940859	5154353	2239	2272	85	101488	-1898
31462	9940890	5154348	2063	2301	85	101480	-1892
31463	9940924	5154342	2168	2296	84	101480	-1892
31464	9940956	5154337	2365	2340	84	101476	-1888
31465	9940987	5154332	2361	2319	84	101480	-1892
31466	9941021	5154327	2415	2305	83	101477	-1889
31467	9941058	5154321	2548	2328	83	101475	-1887
31468	9941098	5154316	2442	2365	83	101479	-1891
31469	9941138	5154310	2335	2390	83	101478	-1890
31470	9941172	5154304	2253	2398	82	101465	-1879
31471	9941194	5154298	2348	2370	82	101475	-1887
31472	9941213	5154292	2444	2357	82	101471	-1884
31473	9941231	5154286	2400	2379	81	101471	-1884
31474	9941252	5154280	2390	2349	81	101475	-1887
31475	9941277	5154274	2305	2355	81	101478	-1890
31476	9941300	5154268	2127	2380	81	101469	-1882
31477	9941322	5154262	2063	2401	80	101464	-1878
31478	9941339	5154257	2009	2382	80	101460	-1875
31479	9941357	5154252	2185	2373	80	101468	-1882
31480	9941371	5154247	2337	2380	80	101465	-1879
31481	9941389	5154242	2298	2373	80	101461	-1876
31482	9941411	5154236	2352	2394	79	101462	-1877
31483	9941432	5154231	2220	2419	79	101466	-1880
31484	9941455	5154225	2140	2413	79	101467	-1881
31485	9941473	5154220	2387	2380	79	101465	-1879
31486	9941492	5154214	2379	2373	78	101468	-1882
31487	9941513	5154208	2279	2357	78	101460	-1875
31488	9941532	5154202	2277	2390	78	101463	-1877
31489	9941554	5154197	2322	2390	77	101460	-1875
31490	9941575	5154191	2307	2403	77	101463	-1877
31491	9941594	5154185	2220	2372	77	101469	-1882
31492	9941613	5154180	2172	2391	77	101461	-1876
31493	9941631	5154173	2300	2385	77	101467	-1881
31494	9941651	5154167	2416	2439	76	101474	-1887
31495	9941672	5154162	2553	2389	76	101463	-1877
31496	9941696	5154155	2427	2358	76	101461	-1876
31497	9941720	5154149	2368	2380	75	101456	-1871
31498	9941740	5154142	2372	2359	75	101460	-1875
31499	9941758	5154136	2370	2363	75	101462	-1877
31500	9941774	5154130	2418	2378	75	101452	-1868
31501	9941790	5154123	2350	2100	75	101465	-1879
31502	9941806	5154117	2403	2385	74	101463	-1877
31503	9941821	5154111	2415	2441	74	101464	-1878
31504	9941836	5154105	2513	2497	74	101467	-1881
31505	9941851	5154099	2433	2447	73	101457	-1872
31506	9941868	5154093	2365	2139	73	101465	-1879
31507	9941887	5154087	2272	2257	73	101464	-1878
31508	9941908	5154081	2240	2393	73	101460	-1875
31509	9941932	5154075	2376	2421	73	101467	-1881
31510	9941956	5154070	2311	2457	73	101473	-1886
31511	9941978	5154065	2372	2473	73	101457	-1872
31512	9941999	5154059	2335	2379	72	101469	-1882
31513	9942020	5154053	2274	2316	72	101461	-1876
31514	9942039	5154047	2344	2311	72	101461	-1876
31515	9942057	5154042	2313	2232	71	101459	-1874
31516	9942070	5154036	2153	1898	71	101462	-1877
31517	9942082	5154030	2016	2058	71	101459	-1874
31518	9942095	5154025	2007	2052	71	101462	-1877
31519	9942109	5154020	2011	1986	70	101459	-1874
31520	9942126	5154015	1894	1910	70	101444	-1862
31521	9942143	5154010	1950	1869	70	101451	-1867
31522	9942163	5154006	1940	1548	70	101454	-1870
31523	9942182	5154001	1670	1587	70	101452	-1868
31524	9942198	5153996	1440	1520	69	101452	-1868
31525	9942217	5153992	1137	1081	70	101452	-1868
31526	9942227	5153988	1033	1032	70	101456	-1871
31527	9942236	5153986	731	848	70	101456	-1871
31528	9942228	5153983	781	848	70	101456	-1871
31529	9942219	5153980	642	848	70	101457	-1872
31530	9942210	5153978	542	0	70	101453	-1869
31531	9942202	5153977	29	0	70	101458	-1873
31532	9942204	5153976	22	0	70	101456	-1871
31533	9942205	5153976	18	0	70	101455	-1871
31534	9942205	5153976	18	0	70	101456	-1871
31535	9942204	5153976	12	0	70	101454	-1870
31536	9942202	5153976	9	0	70	101453	-1869
31537	9942198	5153976	5	0	70	101455	-1871
31538	9942194	5153976	3	0	70	101462	-1877
31539	9942191	5153976	1	0	70	101447	-1864
31540	9942190	5153976	5	471	70	101449	-1866
31541	9942189	5153976	327	624	70	101448	-1865
31542	9942191	5153976	440	782	70	101448	-1865
31543	9942198	5153975	557	853	70	101441	-1859
31544	9942207	5153974	961	1064	70	101440	-1858
31545	9942218	5153972	1083	1144	70	101449	-1866
31546	9942231	5153970	1150	876	71	101451	-1867
31547	9942244	5153968	1059	1005	71	101450	-1867
31548	9942259	5153965	1155	1178	71	101451	-1867
31549	9942276	5153962	740	1215	71	101442	-1860
31550	9942290	5153960	1053	1215	71	101445	-1862
31551	9942300	5153957	1381	1158	71	101450	-1867
31552	9942307	5153954	1353	1389	71	101446	-1863
31553	9942312	5153951	1357	1581	71	101436	-1855
31554	9942320	5153948	1529	1777	71	101437	-1856
31555	9942331	5153944	1763	1720	70	101439	-1857
31556	9942343	5153940	1974	2149	70	101444	-1862
31557	9942353	5153935	1985	2269	70	101439	-1857
31558	9942361	5153930	2213	2306	70	101450	-1867
31559	9942368	5153925	2168	2282	70	101437	-1856
31560	9942375	5153919	2213	1907	70	101451	-1867
31561	9942377	5153913	2046	1822	70	101448	-1865
31562	9942379	5153908	1896	2140	70	101443	-1861
31563	9942378	5153902	2013	2157	70	101442	-1860
31564	9942377	5153896	2177	1868	70	101448	-1865
31565	9942377	5153890	2126	2037	70	101445	-1862
31566	9942379	5153885	2052	2074	69	101442	-1860
31567	9942383	5153879	2129	1876	69	101443	-1861
31568	9942389	5153873	2213	2162	69	101438	-1856
31569	9942396	5153867	2205	2207	69	101431	-1851
31570	9942406	5153862	2176	2251	69	101424	-1845
31571	9942419	5153856	2168	2237	68	101431	-1851
31572	9942432	5153851	2122	1990	68	101436	-1855
31573	9942445	5153846	2218	2245	68	101435	-1854
31574	9942457	5153840	2163	2238	68	101438	-1856
31575	9942471	5153835	2194	2246	68	101434	-1853
31576	9942486	5153829	2102	2268	68	101434	-1853
31577	9942501	5153824	2205	2275	67	101440	-1858
31578	9942517	5153819	2305	2011	68	101443	-1861
31579	9942529	5153814	2313	1904	67	101444	-1862
31580	9942540	5153808	2124	2139	67	101446	-1863
31581	9942551	5153803	1966	2157	67	101443	-1861
31582	9942558	5153798	2083	2212	67	101435	-1854
31583	9942564	5153792	2174	1930	66	101439	-1857
31584	9942563	5153786	2170	2151	66	101442	-1860
31585	9942556	5153780	2037	2180	66	101433	-1852
