#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
31697	9942867	5155824	1466	1606	197	100826	-1344
31698	9942871	5155820	1563	1622	197	100826	-1344
31699	9942872	5155817	1338	1548	196	100827	-1345
31700	9942871	5155814	1355	1502	196	100824	-1342
31701	9942873	5155811	1203	1112	196	100814	-1334
31702	9942877	5155808	1237	1326	195	100810	-1331
31703	9942886	5155804	1270	1351	195	100812	-1332
31704	9942905	5155802	1168	1336	194	100808	-1329
31705	9942934	5155798	1120	1310	194	100809	-1330
31706	9942975	5155795	1009	1284	193	100806	-1327
31707	9943019	5155794	1042	1278	193	100795	-1318
31708	9943067	5155792	1120	1191	192	100801	-1323
31709	9943111	5155791	959	1031	192	100800	-1322
31710	9943152	5155790	731	1031	192	100802	-1324
31711	9943188	5155788	292	1031	192	100801	-1323
31712	9943210	5155787	87	0	192	100799	-1321
31713	9943224	5155786	61	0	192	100801	-1323
31714	9943228	5155785	70	0	192	100804	-1326
31715	9943227	5155784	61	0	192	100802	-1324
31716	9943227	5155784	64	0	192	100799	-1321
31717	9943226	5155784	66	149	192	100801	-1323
31718	9943227	5155784	87	149	191	100787	-1311
31719	9943227	5155785	290	379	191	100789	-1313
31720	9943231	5155785	427	832	191	100795	-1318
31721	9943244	5155784	577	993	191	100793	-1316
31722	9943268	5155784	1051	1212	190	100784	-1309
31723	9943306	5155784	1129	1285	190	100794	-1317
31724	9943354	5155783	1259	1007	189	100783	-1308
31725	9943409	5155782	1316	1382	188	100791	-1315
31726	9943464	5155781	1381	1552	188	100795	-1318
31727	9943520	5155779	1285	1651	188	100793	-1316
31728	9943564	5155777	1200	1540	188	100791	-1315
31729	9943590	5155774	1440	1816	188	100798	-1321
31730	9943596	5155771	1809	2000	188	100799	-1321
31731	9943581	5155767	1976	2065	188	100793	-1316
31732	9943556	5155762	1974	1853	188	100791	-1315
31733	9943526	5155757	2077	2157	187	100788	-1312
31734	9943497	5155752	2074	2268	187	100788	-1312
31735	9943464	5155747	2039	2351	186	100786	-1311
31736	9943464	5155747	2039	2434	186	100789	-1313
31737	9943432	5155742	2096	2468	185	100786	-1311
31738	9943401	5155736	1927	2488	184	100792	-1316
31739	9943375	5155731	1822	2494	184	100790	-1314
31740	9943375	5155731	1822	2199	183	100787	-1311
31741	9943349	5155725	1827	2330	183	100795	-1318
31742	9943322	5155718	2039	2504	182	100797	-1320
31743	9943294	5155712	2187	2535	182	100791	-1315
31744	9943258	5155706	2111	2562	181	100793	-1316
31745	9943223	5155701	2113	2568	180	100791	-1315
31746	9943182	5155695	2357	2401	180	100799	-1321
31747	9943136	5155690	2442	2545	179	100790	-1314
31748	9943089	5155685	2394	2567	178	100792	-1316
31749	9943037	5155679	2276	2581	178	100801	-1323
31750	9943037	5155679	2276	2430	177	100795	-1318
31751	9942976	5155671	2263	2570	176	100800	-1322
31752	9942916	5155664	2170	2585	176	100795	-1318
31753	9942859	5155657	2172	2417	175	100789	-1313
31754	9942802	5155649	2290	2564	174	100797	-1320
31755	9942755	5155643	2300	2584	174	100797	-1320
31756	9942703	5155637	2490	2589	173	100804	-1326
31757	9942602	5155623	2540	2431	173	100805	-1327
31758	9942602	5155623	2540	2581	172	100803	-1325
31759	9942554	5155617	2550	2616	172	100799	-1321
31760	9942507	5155610	2642	2621	171	100809	-1330
31761	9942458	5155604	2633	2619	170	100797	-1320
31762	9942410	5155597	2579	2608	170	100804	-1326
31763	9942316	5155584	2670	2594	170	100799	-1321
31764	9942272	5155578	2670	2448	170	100808	-1329
31765	9942232	5155571	2820	2586	169	100804	-1326
31766	9942192	5155565	2826	2591	168	100800	-1322
31767	9942154	5155559	2735	2429	167	100803	-1325
31768	9942116	5155554	2507	2592	167	100802	-1324
31769	9942079	5155548	2335	2611	166	100798	-1321
31770	9942043	5155543	2305	2611	165	100812	-1332
31771	9942009	5155537	2261	2607	164	100799	-1321
31772	9941975	5155531	2357	2618	164	100810	-1331
31773	9941941	5155526	2261	2630	163	100811	-1332
31774	9941906	5155520	2307	2470	162	100813	-1333
31775	9941872	5155515	2266	2613	161	100806	-1327
31776	9941836	5155510	2272	2646	161	100816	-1336
31777	9941799	5155504	2483	2513	160	100816	-1336
31778	9941761	5155498	2452	2667	159	100820	-1339
31779	9941722	5155493	2402	2705	159	100824	-1342
31780	9941683	5155487	2457	2716	158	100828	-1346
31781	9941641	5155481	2448	2725	157	100825	-1343
31782	9941597	5155475	2581	2731	157	100826	-1344
31783	9941551	5155469	2652	2731	156	100830	-1347
31784	9941502	5155462	2444	2580	155	100831	-1348
31785	9941451	5155456	2389	2742	155	100837	-1353
31786	9941400	5155451	2398	2600	154	100843	-1358
31787	9941349	5155445	2494	2764	153	100845	-1360
31788	9941299	5155440	2561	2624	153	100850	-1364
31789	9941254	5155433	2635	2780	152	100849	-1363
31790	9941254	5155433	2635	2760	152	100854	-1368
31791	9941208	5155427	2511	2727	151	100854	-1368
31792	9941208	5155427	2511	2721	151	100859	-1372
31793	9941147	5155420	2144	2702	151	100862	-1374
31794	9941088	5155412	2389	2510	150	100866	-1378
31795	9941030	5155406	2772	2641	150	100864	-1376
31796	9940971	5155398	2681	2650	149	100865	-1377
31797	9940931	5155391	2607	2479	149	100866	-1378
31798	9940888	5155385	2548	2466	148	100871	-1382
31799	9940796	5155372	2385	2091	148	100876	-1386
31800	9940796	5155372	2385	1902	148	100881	-1390
31801	9940745	5155366	2122	1902	148	100882	-1391
31802	9940699	5155362	1585	1196	148	100892	-1399
31803	9940659	5155357	781	1196	148	100887	-1395
31804	9940632	5155354	14	1196	148	100890	-1398
31805	9940619	5155353	5	0	148	100884	-1393
31806	9940618	5155352	9	0	148	100886	-1394
31807	9940620	5155352	5	0	149	100890	-1398
31808	9940624	5155352	3	0	149	100885	-1394
31809	9940626	5155352	0	0	149	100885	-1394
31810	9940626	5155352	0	0	149	100885	-1394
31811	9940625	5155352	0	0	149	100884	-1393
31812	9940625	5155352	0	0	149	100883	-1392
31813	9940625	5155352	0	0	149	100881	-1390
31814	9940625	5155352	0	0	149	100889	-1397
31815	9940625	5155352	0	0	149	100888	-1396
31816	9940625	5155352	0	0	149	100890	-1398
31817	9940625	5155352	0	0	149	100885	-1394
31818	9940625	5155352	0	0	149	100887	-1395
31819	9940625	5155352	0	0	148	100880	-1389
31820	9940625	5155352	0	0	148	100882	-1391
31821	9940626	5155352	0	0	148	100886	-1394
31822	9940626	5155352	0	0	148	100891	-1399
31823	9940627	5155352	0	0	148	100894	-1401
31824	9940627	5155352	0	0	148	100889	-1397
31825	9940627	5155352	0	0	148	100884	-1393
31826	9940627	5155352	0	0	148	100893	-1400
31827	9940627	5155352	0	278	148	100888	-1396
31828	9940627	5155352	0	1030	148	100893	-1400
31829	9940626	5155352	666	1535	148	100885	-1394
31830	9940618	5155351	1331	1860	148	100885	-1394
31831	9940591	5155349	1852	1853	147	100894	-1401
31832	9940548	5155345	1863	2262	147	100899	-1405
31833	9940492	5155340	2077	2416	147	100897	-1404
31834	9940433	5155335	2248	2405	146	100887	-1395
31835	9940376	5155329	2340	2658	145	100890	-1398
31836	9940324	5155322	2400	2717	145	100895	-1402
31837	9940273	5155315	2509	2583	144	100895	-1402
31838	9940224	5155308	2444	2750	144	100896	-1403
31839	9940178	5155302	2440	2608	143	100903	-1409
31840	9940135	5155295	2559	2762	143	100897	-1404
31841	9940090	5155289	2652	2608	142	100901	-1407
31842	9940041	5155283	2518	2721	141	100911	-1415
31843	9939987	5155277	2333	2503	141	100897	-1404
31844	9939930	5155272	2346	2660	140	100900	-1406
31845	9939867	5155266	2553	2703	140	100907	-1412
31846	9939802	5155260	2652	2727	139	100912	-1416
31847	9939738	5155253	2661	2724	138	100907	-1412
31848	9939675	5155247	2740	2550	138	100919	-1422
31849	9939621	5155241	2739	2686	138	100919	-1422
31850	9939573	5155235	2579	2570	137	100918	-1421
31851	9939529	5155229	2648	2757	137	100920	-1423
31852	9939486	5155223	2737	2627	136	100912	-1416
31853	9939444	5155217	2724	2776	136	100920	-1423
31854	9939402	5155211	2790	2623	135	100922	-1425
31855	9939361	5155204	2715	2778	135	100930	-1431
31856	9939322	5155198	2507	2784	134	100925	-1427
31857	9939287	5155192	2513	2796	134	100927	-1429
31858	9939254	5155185	2613	2794	133	100936	-1436
31859	9939222	5155179	2611	2810	133	100927	-1429
31860	9939193	5155172	2652	2815	133	100938	-1438
31861	9939161	5155166	2715	2621	132	100926	-1428
31862	9939131	5155160	2633	2789	132	100938	-1438
31863	9939094	5155153	2750	2646	131	100931	-1432
31864	9939062	5155145	2796	2801	131	100939	-1439
31865	9939040	5155138	2798	2627	130	100939	-1439
31866	9939023	5155131	2757	2762	130	100938	-1438
31867	9939017	5155123	2600	2748	129	100943	-1442
31868	9939017	5155123	2600	2700	129	100934	-1435
31869	9938996	5155110	2287	2470	129	100937	-1437
31870	9938978	5155103	2283	2566	128	100937	-1437
31871	9938956	5155097	2477	2590	128	100941	-1441
31872	9938931	5155091	2552	2412	127	100937	-1437
31873	9938931	5155091	2552	2497	127	100937	-1437
31874	9938887	5155079	2413	2473	126	100937	-1437
31875	9938869	5155073	2379	2405	126	100947	-1446
31876	9938857	5155066	2300	2210	126	100949	-1447
31877	9938847	5155061	2055	1961	126	100951	-1449
31878	9938847	5155061	2055	1524	126	100956	-1453
31879	9938835	5155055	1187	1524	126	100951	-1449
31880	9938826	5155049	724	1524	126	100950	-1448
31881	9938818	5155045	385	0	126	100954	-1451
31882	9938814	5155042	22	0	126	100951	-1449
31883	9938814	5155042	22	0	126	100961	-1457
31884	9938812	5155042	3	0	126	100956	-1453
31885	9938812	5155042	3	0	126	100954	-1451
31886	9938809	5155042	5	0	126	100957	-1454
31887	9938807	5155042	3	0	126	100959	-1456
31888	9938807	5155042	3	0	126	100954	-1451
31889	9938807	5155042	0	266	126	100950	-1448
31890	9938807	5155042	0	423	126	100952	-1450
31891	9938808	5155042	0	719	126	100954	-1451
31892	9938808	5155042	531	1262	126	100951	-1449
31893	9938808	5155042	531	1605	126	100949	-1447
31894	9938805	5155039	1689	1639	126	100959	-1456
31895	9938801	5155036	1924	1967	125	100950	-1448
31896	9938794	5155031	2039	1866	125	100952	-1450
31897	9938788	5155026	2042	2207	125	100957	-1454
31898	9938788	5155026	2042	2328	124	100956	-1453
31899	9938779	5155014	2285	2428	124	100953	-1451
31900	9938779	5155008	2605	2490	123	100960	-1457
31901	9938783	5155001	2613	2139	122	100952	-1450
31902	9938790	5154994	2546	2244	122	100947	-1446
31903	9938790	5154994	2546	2409	121	100949	-1447
31904	9938810	5154981	2452	2420	120	100954	-1451
31905	9938823	5154974	2290	2391	119	100952	-1450
31906	9938834	5154968	2285	2377	119	100958	-1455
31907	9938847	5154962	2250	2370	118	100947	-1446
31908	9938847	5154962	2250	2366	117	100951	-1449
31909	9938871	5154950	2064	2387	117	100961	-1457
31910	9938881	5154945	2068	2441	116	100949	-1447
31911	9938888	5154940	1920	2444	115	100962	-1458
31912	9938895	5154935	2194	2457	115	100961	-1457
31913	9938895	5154935	2194	2468	115	100968	-1463
31914	9938915	5154925	2426	2462	114	100967	-1462
31915	9938930	5154919	2431	2457	114	100960	-1457
31916	9938944	5154913	2348	2471	113	100957	-1454
31917	9938957	5154907	2392	2340	113	100966	-1462
31918	9938957	5154907	2392	2476	112	100963	-1459
31919	9938969	5154895	2263	2499	112	100960	-1457
31920	9938970	5154889	2422	2525	112	100969	-1464
31921	9938971	5154883	2452	2225	111	100956	-1453
31922	9938974	5154876	2448	2140	111	100961	-1457
31923	9938974	5154876	2448	2265	110	100964	-1460
31924	9938991	5154863	2522	2390	110	100962	-1458
31925	9939001	5154857	2513	2409	110	100959	-1456
31926	9939014	5154850	2437	2443	109	100960	-1457
31927	9939026	5154844	2264	2459	109	100963	-1459
31928	9939026	5154844	2264	2461	109	100965	-1461
31929	9939045	5154832	2307	2468	109	100968	-1463
31930	9939056	5154826	2409	2493	109	100968	-1463
31931	9939072	5154821	2352	2522	108	100965	-1461
31932	9939095	5154815	2340	2380	108	100962	-1458
31933	9939095	5154815	2340	2513	108	100964	-1460
31934	9939139	5154803	2459	2511	107	100964	-1460
31935	9939161	5154798	2540	2509	107	100959	-1456
31936	9939182	5154792	2583	2507	107	100961	-1457
31937	9939201	5154786	2515	2178	107	100968	-1463
31938	9939201	5154786	2515	2247	106	100973	-1467
31939	9939242	5154773	2365	2397	106	100966	-1462
31940	9939262	5154767	2252	2439	106	100965	-1461
31941	9939287	5154762	2509	2418	105	100971	-1466
31942	9939312	5154756	2518	2420	105	100971	-1466
31943	9939312	5154756	2518	2425	105	100963	-1459
31944	9939362	5154744	2361	2439	105	100969	-1464
31945	9939384	5154738	2203	2431	104	100973	-1467
31946	9939407	5154733	2322	2386	104	100978	-1472
31947	9939432	5154727	2542	2350	104	100974	-1468
31948	9939432	5154727	2542	2335	103	100973	-1467
31949	9939485	5154715	2276	2310	103	100975	-1469
31950	9939509	5154710	2226	2238	103	100974	-1468
31951	9939533	5154704	2163	2209	102	100972	-1467
31952	9939556	5154699	2014	1893	102	100974	-1468
31953	9939556	5154699	2014	2156	102	100977	-1471
31954	9939601	5154690	1981	2222	102	100978	-1472
31955	9939623	5154684	2148	2251	101	100969	-1464
31956	9939645	5154679	2118	2271	101	100980	-1473
31957	9939669	5154674	2131	2025	101	100981	-1474
31958	9939669	5154674	2131	1984	101	100981	-1474
31959	9939714	5154662	2068	2317	101	100978	-1472
31960	9939735	5154657	2059	2346	101	100979	-1472
31961	9939754	5154651	2233	2310	100	100978	-1472
31962	9939772	5154645	2244	2254	100	100981	-1474
31963	9939772	5154645	2244	2215	100	100977	-1471
31964	9939810	5154635	2103	2221	100	100975	-1469
31965	9939831	5154629	2105	2293	100	100972	-1467
31966	9939854	5154623	2174	2029	99	100978	-1472
31967	9939875	5154618	2226	1983	99	100980	-1473
31968	9939875	5154618	2226	1992	99	100986	-1478
31969	9939917	5154607	2244	1995	99	100976	-1470
31970	9939938	5154601	2394	1954	99	100979	-1472
31971	9939960	5154595	2283	1903	98	100984	-1477
31972	9939980	5154590	2105	2127	98	100983	-1476
31973	9939980	5154590	2105	2145	98	100979	-1472
31974	9940006	5154583	2096	2118	98	100977	-1471
31975	9940030	5154577	2263	2074	98	100993	-1484
31976	9940054	5154570	2083	2012	98	100995	-1486
31977	9940079	5154564	1957	1715	98	100993	-1484
31978	9940079	5154564	1957	1866	97	100988	-1480
31979	9940119	5154555	1609	1950	97	100993	-1484
31980	9940141	5154551	1672	1981	97	100989	-1481
31981	9940163	5154547	1852	1737	97	100995	-1486
31982	9940184	5154542	1855	1930	97	100989	-1481
31983	9940184	5154542	1855	2005	97	100994	-1485
31984	9940220	5154534	1790	1996	97	100991	-1483
31985	9940238	5154529	1803	1704	96	100987	-1479
31986	9940257	5154524	1813	1831	96	100987	-1479
31987	9940276	5154519	1777	1828	96	100997	-1488
31988	9940276	5154519	1777	1713	96	100997	-1488
31989	9940317	5154509	1561	1547	96	100999	-1489
31990	9940332	5154504	1309	1354	96	101001	-1491
31991	9940348	5154500	1190	1250	96	101000	-1490
31992	9940364	5154495	1092	1099	96	101005	-1494
31993	9940364	5154495	1092	1099	96	101003	-1493
31994	9940395	5154489	824	1099	96	101006	-1495
31995	9940407	5154487	509	0	96	101000	-1490
31996	9940413	5154485	331	0	96	100996	-1487
31997	9940413	5154484	222	0	97	101010	-1498
31998	9940413	5154484	222	0	97	101003	-1493
31999	9940408	5154482	316	0	97	101006	-1495
32000	9940404	5154481	372	0	97	101011	-1499
32001	9940399	5154481	133	0	97	101006	-1495
32002	9940394	5154480	51	0	97	101007	-1496
32003	9940394	5154480	51	0	97	101003	-1493
32004	9940396	5154480	40	0	97	101008	-1497
32005	9940402	5154481	33	0	97	101005	-1494
32006	9940407	5154481	37	0	97	101001	-1491
32007	9940411	5154482	22	0	97	101004	-1493
32008	9940411	5154482	22	0	97	101004	-1493
32009	9940413	5154482	18	0	98	101005	-1494
32010	9940414	5154482	25	0	98	101011	-1499
32011	9940414	5154482	9	0	98	101010	-1498
32012	9940415	5154482	37	0	98	101005	-1494
32013	9940415	5154482	37	0	98	101010	-1498
32014	9940414	5154482	24	0	98	101005	-1494
32015	9940413	5154482	24	0	98	101002	-1492
32016	9940413	5154482	14	0	98	101002	-1492
32017	9940413	5154482	31	0	98	101000	-1490
32018	9940413	5154482	31	0	98	101007	-1496
32019	9940413	5154482	40	0	98	101004	-1493
32020	9940413	5154482	57	0	98	101005	-1494
32021	9940415	5154482	57	0	98	101006	-1495
32022	9940418	5154482	68	0	99	101004	-1493
32023	9940418	5154482	68	346	99	101006	-1495
32024	9940423	5154482	133	471	99	101001	-1491
32025	9940424	5154481	416	695	99	101002	-1492
32026	9940423	5154480	542	860	99	101006	-1495
32027	9940422	5154479	663	1182	98	100996	-1487
32028	9940422	5154479	663	966	98	100998	-1488
32029	9940424	5154476	733	1438	98	101002	-1492
32030	9940432	5154474	1216	1505	98	100997	-1488
32031	9940441	5154471	1255	1531	98	100998	-1488
32032	9940451	5154468	1357	1656	98	100994	-1485
32033	9940451	5154468	1357	1771	98	100992	-1483
32034	9940464	5154461	1477	1922	97	100994	-1485
32035	9940468	5154457	1507	1987	97	100999	-1489
32036	9940475	5154453	1709	2064	97	100994	-1485
32037	9940486	5154449	1513	2121	97	100995	-1486
32038	9940486	5154449	1513	1869	97	100985	-1477
32039	9940515	5154441	1744	2175	97	100987	-1479
32040	9940533	5154437	1916	2239	97	100979	-1472
32041	9940555	5154432	2142	2273	96	100980	-1473
32042	9940579	5154427	2050	1954	96	100985	-1477
32043	9940579	5154427	2050	2201	96	100974	-1468
32044	9940622	5154416	2024	2252	96	100988	-1480
32045	9940636	5154411	1959	2267	96	100980	-1473
32046	9940644	5154406	1955	2277	96	100984	-1477
32047	9940653	5154401	2031	2294	96	100985	-1477
32048	9940653	5154401	2031	2295	95	100978	-1472
32049	9940680	5154390	1968	2300	95	100976	-1470
32050	9940697	5154384	1868	1984	95	100978	-1472
32051	9940718	5154379	1866	2262	95	100984	-1477
32052	9940739	5154374	2052	2257	95	100972	-1467
32053	9940739	5154374	2052	2261	95	100973	-1467
32054	9940783	5154363	2305	2296	94	100966	-1462
32055	9940805	5154358	2237	2267	94	100979	-1472
32056	9940828	5154352	2131	2273	94	100966	-1462
32057	9940853	5154345	2231	1982	94	100974	-1468
32058	9940853	5154345	2231	1933	94	100976	-1470
32059	9940904	5154334	2039	2228	93	100965	-1461
32060	9940929	5154328	2113	2241	93	100971	-1466
32061	9940954	5154322	2111	2241	93	100966	-1462
32062	9940981	5154316	2144	2245	93	100958	-1455
32063	9940981	5154316	2144	2247	93	100973	-1467
32064	9941025	5154305	2116	1996	92	100970	-1465
32065	9941046	5154299	2000	1949	92	100972	-1467
32066	9941066	5154294	2255	2246	92	100965	-1461
32067	9941087	5154288	2181	2300	92	100973	-1467
32068	9941087	5154288	2181	2315	92	100972	-1467
32069	9941133	5154276	1985	2313	91	100963	-1459
32070	9941154	5154271	2142	2317	91	100972	-1467
32071	9941177	5154266	2146	2321	91	100967	-1462
32072	9941198	5154260	2139	2312	91	100971	-1466
32073	9941198	5154260	2139	2283	91	100958	-1455
32074	9941244	5154249	1939	2290	91	100970	-1465
32075	9941265	5154244	1826	2010	91	100958	-1455
32076	9941286	5154239	1903	1932	90	100956	-1453
32077	9941303	5154234	1831	2257	90	100964	-1460
32078	9941303	5154234	1831	2287	90	100964	-1460
32079	9941340	5154223	2242	2200	90	100961	-1457
32080	9941361	5154218	2133	2126	90	100956	-1453
32081	9941385	5154212	2120	1858	90	100963	-1459
32082	9941410	5154207	2114	2118	89	100957	-1454
32083	9941410	5154207	2114	2175	89	100963	-1459
32084	9941441	5154199	2007	2150	89	100960	-1457
32085	9941469	5154192	1976	2177	89	100961	-1457
32086	9941495	5154186	1881	2197	89	100964	-1460
32087	9941517	5154180	1879	2204	89	100955	-1452
32088	9941517	5154180	1879	2222	89	100960	-1457
32089	9941550	5154169	1963	1984	88	100956	-1453
32090	9941568	5154164	1968	2227	88	100954	-1451
32091	9941588	5154158	2292	2221	88	100950	-1448
32092	9941608	5154152	2122	2255	88	100953	-1451
32093	9941608	5154152	2122	2292	88	100951	-1449
32094	9941636	5154145	2133	2267	88	100956	-1453
32095	9941664	5154138	2166	2276	87	100958	-1455
32096	9941689	5154131	2377	2006	87	100952	-1450
32097	9941711	5154124	2218	1949	87	100960	-1457
32098	9941711	5154124	2218	2311	87	100956	-1453
32099	9941745	5154112	2205	2365	87	100953	-1451
32100	9941765	5154106	2218	2415	87	100956	-1453
32101	9941789	5154100	2398	2076	87	100964	-1460
32102	9941814	5154094	2390	2327	87	100956	-1453
32103	9941814	5154094	2390	2377	86	100967	-1462
32104	9941866	5154082	2237	2380	86	100955	-1452
32105	9941890	5154077	2203	2377	86	100962	-1458
32106	9941913	5154072	2357	2381	86	100959	-1456
32107	9941935	5154066	2446	2361	86	100965	-1461
32108	9941935	5154066	2446	2276	86	100966	-1462
32109	9941981	5154055	2303	2194	85	100958	-1455
32110	9942006	5154049	2385	2119	85	100960	-1457
32111	9942031	5154043	2350	1819	85	100956	-1453
32112	9942056	5154038	2246	1986	85	100946	-1445
32113	9942056	5154038	2246	1992	85	100946	-1445
32114	9942102	5154027	1861	1988	85	100948	-1446
32115	9942124	5154023	1874	1975	84	100941	-1441
32116	9942145	5154018	1866	1920	84	100948	-1446
32117	9942163	5154014	1929	1640	84	100945	-1444
32118	9942163	5154014	1929	1774	84	100939	-1439
32119	9942192	5154005	1776	1765	84	100950	-1448
32120	9942205	5154001	1713	1675	84	100939	-1439
32121	9942225	5153996	1576	1616	84	100942	-1441
32122	9942249	5153991	1379	1228	84	100948	-1446
32123	9942249	5153991	1379	1134	84	100945	-1444
32124	9942303	5153985	868	858	84	100946	-1445
32125	9942327	5153982	555	858	84	100946	-1445
32126	9942344	5153979	24	858	84	100950	-1448
32127	9942352	5153978	11	0	84	100943	-1442
32128	9942352	5153978	11	0	84	100946	-1445
32129	9942341	5153977	9	0	84	100948	-1446
32130	9942329	5153977	11	0	84	100946	-1445
32131	9942321	5153977	5	0	84	100942	-1441
32132	9942316	5153977	1	0	84	100942	-1441
32133	9942316	5153977	1	0	84	100945	-1444
32134	9942312	5153977	3	0	84	100947	-1446
32135	9942311	5153977	3	0	84	100943	-1442
32136	9942312	5153977	3	0	84	100948	-1446
32137	9942314	5153977	3	0	84	100944	-1443
32138	9942314	5153977	3	0	84	100944	-1443
32139	9942317	5153977	3	0	85	100943	-1442
32140	9942318	5153977	3	0	85	100943	-1442
32141	9942319	5153977	5	0	85	100940	-1440
32142	9942320	5153977	5	0	85	100942	-1441
32143	9942320	5153977	5	0	85	100937	-1437
32144	9942320	5153977	3	0	85	100942	-1441
32145	9942320	5153977	0	0	85	100939	-1439
32146	9942320	5153977	0	0	85	100939	-1439
32147	9942320	5153977	1	0	85	100945	-1444
32148	9942320	5153977	1	0	85	100945	-1444
32149	9942320	5153977	1	0	85	100939	-1439
32150	9942320	5153977	9	0	85	100940	-1440
32151	9942320	5153977	31	0	85	100943	-1442
32152	9942320	5153977	38	0	85	100944	-1443
32153	9942320	5153977	38	0	85	100943	-1442
32154	9942322	5153977	29	0	85	100944	-1443
32155	9942322	5153977	12	0	85	100940	-1440
32156	9942322	5153977	38	0	85	100944	-1443
32157	9942322	5153977	46	0	85	100942	-1441
32158	9942322	5153977	46	0	85	100937	-1437
32159	9942324	5153977	0	0	85	100936	-1436
32160	9942324	5153977	0	0	85	100933	-1434
32161	9942325	5153977	0	0	85	100945	-1444
32162	9942325	5153977	0	0	85	100937	-1437
32163	9942325	5153977	0	0	85	100929	-1431
32164	9942325	5153977	0	0	85	100943	-1442
32165	9942325	5153977	0	303	85	100945	-1444
32166	9942325	5153977	0	814	85	100936	-1436
32167	9942325	5153977	251	1037	85	100952	-1450
32168	9942325	5153977	251	1358	85	100933	-1434
32169	9942323	5153976	692	1622	85	100934	-1435
32170	9942326	5153974	909	1840	85	100933	-1434
32171	9942329	5153972	1038	1853	85	100938	-1438
32172	9942337	5153969	1153	1946	85	100938	-1438
32173	9942337	5153969	1153	1735	85	100934	-1435
32174	9942360	5153961	1818	1955	85	100934	-1435
32175	9942369	5153956	1970	1808	84	100930	-1431
32176	9942377	5153950	2053	2104	84	100939	-1439
32177	9942382	5153945	2063	2145	84	100932	-1433
32178	9942382	5153945	2063	2162	84	100928	-1430
32179	9942396	5153933	2037	2194	84	100941	-1441
32180	9942407	5153927	2035	2173	84	100940	-1440
32181	9942415	5153922	1939	2184	83	100939	-1439
32182	9942424	5153917	2074	2208	83	100941	-1441
32183	9942424	5153917	2074	1953	83	100936	-1436
32184	9942427	5153906	2311	2160	83	100933	-1434
32185	9942430	5153900	2305	2155	83	100935	-1436
32186	9942435	5153895	2144	2157	83	100937	-1437
32187	9942445	5153888	2320	1947	83	100927	-1429
32188	9942445	5153888	2320	2235	83	100934	-1435
32189	9942471	5153876	2103	2247	82	100937	-1437
32190	9942481	5153870	2014	2257	82	100934	-1435
32191	9942491	5153865	2122	2258	82	100940	-1440
32192	9942498	5153859	2209	2226	82	100934	-1435
32193	9942498	5153859	2209	1949	82	100932	-1433
32194	9942512	5153847	2018	2232	82	100929	-1431
32195	9942518	5153842	2033	2276	82	100929	-1431
32196	9942524	5153837	2042	2308	82	100933	-1434
32197	9942530	5153832	2159	2308	81	100926	-1428
