#Zeit [s]	longitude [1e6]	Latitude [1e5]	GPSSpeed [1e2 km/h] 	Tacho [1e2 km/h] 	Temperatur [10 C] 	Druck [Pa] 	HoeheSee [10 m]
56968	9930313	5152765	924	914	200	31276	3826
56969	9930305	5152763	957	1018	200	31281	3822
56970	9930295	5152761	914	1034	200	31276	3826
56971	9930290	5152759	881	1052	200	31278	3825
56972	9930285	5152757	922	1078	200	31269	3832
56973	9930280	5152754	1107	1085	200	31277	3826
56974	9930275	5152751	1094	1092	200	31266	3835
56975	9930270	5152749	1157	1078	199	31265	3836
56976	9930264	5152746	1053	1048	199	31263	3838
56977	9930255	5152743	920	1044	200	31291	3813
56978	9930240	5152741	927	1063	199	31259	3841
56979	9930232	5152738	966	1082	199	31275	3827
56980	9930228	5152736	924	1085	199	31268	3833
56981	9930223	5152734	805	1087	199	31258	3842
56982	9930213	5152732	872	1075	199	31257	3843
56983	9930206	5152730	877	1063	199	31268	3833
56984	9930190	5152726	1040	1085	199	31273	3829
56985	9930173	5152723	918	1068	199	31276	3826
56986	9930172	5152721	1013	1005	199	31278	3825
56987	9930160	5152719	890	938	199	31274	3828
56988	9930152	5152717	840	924	199	31270	3832
56989	9930159	5152715	833	1012	199	31271	3831
56990	9930159	5152713	772	1095	199	31266	3835
56991	9930180	5152711	859	1210	199	31253	3846
56992	9930208	5152710	926	1231	199	31266	3835
56993	9930248	5152710	1085	941	199	31279	3824
56994	9930291	5152709	1207	1219	199	31264	3837
56995	9930342	5152709	1318	1255	199	31263	3838
56996	9930402	5152709	1251	1271	199	31261	3839
56997	9930462	5152709	1253	1268	199	31268	3833
56998	9930520	5152709	1263	941	199	31266	3835
56999	9930578	5152709	1370	1142	199	31264	3837
57000	9930632	5152709	1340	1215	199	31276	3826
57001	9930685	5152709	1285	1334	199	31272	3830
57002	9930735	5152708	1248	1375	199	31267	3834
57003	9930790	5152707	1329	1060	199	31278	3825
57004	9930846	5152706	1483	914	199	31263	3838
57005	9930903	5152706	1476	914	199	31282	3821
57006	9930960	5152706	1485	647	199	31255	3845
57007	9931015	5152706	1374	1253	199	31271	3831
57008	9931065	5152706	1279	1336	199	31280	3823
57009	9931117	5152707	1242	1334	199	31244	3854
57010	9931170	5152707	1279	963	199	31241	3857
57011	9931220	5152708	1211	1033	199	31241	3857
57012	9931263	5152708	981	1117	199	31242	3856
57013	9931302	5152709	868	1150	199	31241	3857
57014	9931349	5152709	1063	1125	199	31242	3856
57015	9931394	5152710	1138	836	199	31243	3855
57016	9931434	5152710	990	963	199	31231	3865
57017	9931463	5152712	901	1011	199	31243	3855
57018	9931490	5152714	872	962	199	31232	3864
57019	9931512	5152716	761	996	198	31235	3862
57020	9931530	5152718	764	1072	198	31237	3860
57021	9931548	5152720	757	861	198	31249	3850
57022	9931560	5152723	835	1302	198	31238	3859
57023	9931563	5152725	948	1523	198	31242	3856
57024	9931565	5152728	1150	1663	198	31233	3864
57025	9931557	5152730	1253	1738	198	31085	3992
57026	9931546	5152734	1261	1589	198	31232	3864
57027	9931530	5152736	1331	1806	198	31244	3854
57028	9931517	5152739	1433	1916	198	31241	3857
57029	9931495	5152742	1514	1934	198	31237	3860
57030	9931479	5152746	1631	1976	198	31224	3871
57031	9931481	5152748	1631	1974	198	31233	3864
57032	9931483	5152752	1679	1978	198	31228	3868
57033	9931499	5152756	1785	1751	198	31233	3864
57034	9931503	5152762	1779	2006	198	31083	3993
57035	9931517	5152767	1837	2047	198	31229	3867
57036	9931530	5152772	1826	2064	198	31236	3861
57037	9931540	5152777	1909	2067	198	31226	3870
57038	9931555	5152782	2027	1807	198	31231	3865
57039	9931568	5152788	1994	2028	198	31084	3992
57040	9931586	5152792	1839	2042	198	31232	3864
57041	9931610	5152797	1839	2069	198	31083	3993
57042	9931633	5152802	1959	2050	198	31231	3865
57043	9931657	5152807	1955	1795	198	31233	3864
57044	9931685	5152812	1948	2028	198	31228	3868
57045	9931713	5152817	1944	2042	198	31225	3870
57046	9931744	5152823	1885	2006	198	31227	3869
57047	9931782	5152828	1889	1975	198	31081	3995
57048	9931820	5152833	1859	1957	198	32234	3002
57049	9931858	5152839	1896	1971	198	32240	2997
57050	9931900	5152845	1937	1989	198	32229	3006
57051	9931945	5152850	2000	1984	197	32220	3014
57052	9931992	5152855	1931	1981	197	32216	3018
57053	9932036	5152859	1833	1980	197	32220	3014
57054	9932078	5152864	1911	1985	197	32217	3017
57055	9932127	5152868	1829	1989	197	32220	3014
57056	9932168	5152873	1829	2007	197	32218	3016
57057	9932215	5152877	1887	1989	197	32216	3018
57058	9932272	5152882	1950	1964	197	32220	3014
57059	9932325	5152886	1905	1630	197	32218	3016
57060	9932370	5152890	1751	1744	197	32213	3020
57061	9932415	5152894	1739	1694	197	32216	3018
57062	9932488	5152900	1607	1553	197	32213	3020
57063	9932488	5152900	1607	1366	197	32212	3021
57064	9932525	5152903	1451	1293	197	32220	3014
57065	9932560	5152905	1183	1299	197	32212	3021
57066	9932600	5152906	938	1504	197	32230	3006
57067	9932640	5152905	866	1669	197	32206	3026
57068	9932687	5152903	1200	1795	197	32204	3028
57069	9932747	5152902	1583	1963	197	32212	3021
57070	9932807	5152900	1696	2017	197	32227	3008
57071	9932870	5152898	1731	2041	197	32213	3020
57072	9932935	5152896	1783	2050	197	32215	3018
57073	9933003	5152895	1785	1788	197	32209	3024
57074	9933068	5152894	1698	2000	197	32218	3016
57075	9933135	5152892	1776	2017	196	32205	3027
57076	9933210	5152891	1922	2028	196	32206	3026
57077	9933285	5152891	1957	2048	196	32207	3025
57078	9933356	5152891	1909	2060	196	32198	3033
57079	9933440	5152891	1896	2079	196	32204	3028
57080	9933517	5152892	2007	2079	196	32206	3026
57081	9933594	5152893	1944	2010	196	32198	3033
57082	9933670	5152894	1803	1951	196	32190	3040
57083	9933752	5152893	1672	1881	196	32194	3036
57084	9933825	5152892	1585	1642	196	32182	3047
57085	9933893	5152892	1592	1841	196	32192	3038
57086	9933962	5152891	1755	1919	196	32192	3038
57087	9934040	5152891	1850	1896	196	32201	3030
57088	9934114	5152892	1768	1931	196	32215	3018
57089	9934195	5152892	1820	1775	196	32207	3025
57090	9934281	5152893	1924	1969	196	32197	3034
57091	9934363	5152893	1927	2053	196	32200	3031
57092	9934440	5152894	1927	2130	196	32188	3042
57093	9934540	5152893	2046	2162	196	32184	3045
57094	9934628	5152894	2146	2206	196	32184	3045
57095	9934715	5152894	2179	2016	196	32170	3057
57096	9934798	5152894	2089	1983	195	32165	3061
57097	9934883	5152895	2137	1968	195	32168	3059
57098	9934970	5152896	2205	2278	195	32175	3053
57099	9935055	5152897	2200	2296	195	32161	3065
57100	9935137	5152898	2142	2290	195	32157	3068
57101	9935220	5152899	2129	2234	195	32137	3085
57102	9935304	5152900	2094	2196	195	32155	3070
57103	9935385	5152901	1905	2167	195	32152	3072
57104	9935476	5152900	1992	2107	195	32152	3072
57105	9935588	5152899	1963	2083	195	32151	3073
57106	9935687	5152897	2109	2004	195	32134	3088
57107	9935770	5152896	2063	1958	195	32132	3090
57108	9935842	5152897	1722	1743	195	32136	3086
57109	9935912	5152898	1716	1929	195	32138	3084
57110	9935980	5152899	1781	1521	195	32136	3086
57111	9936050	5152900	1692	1499	195	32136	3086
57112	9936125	5152900	1439	1090	195	32143	3080
57113	9936195	5152901	1270	1194	195	32137	3085
57114	9936249	5152902	1155	1194	195	32139	3084
57115	9936294	5152903	1285	849	195	32137	3085
57116	9936347	5152906	1413	830	194	32126	3095
57117	9936401	5152907	1559	1271	194	32128	3093
57118	9936463	5152908	1639	1599	194	32117	3102
57119	9936526	5152910	1816	1630	194	32127	3094
57120	9936595	5152911	1566	1217	194	32120	3100
57121	9936655	5152912	1431	1493	194	32110	3108
57122	9936722	5152912	1474	1572	194	32106	3112
57123	9936785	5152913	1477	1604	194	32103	3114
57124	9936852	5152912	1551	1641	194	32108	3110
57125	9936913	5152912	1550	1670	194	32104	3114
57126	9936975	5152912	1553	1671	194	32102	3115
57127	9937041	5152912	1637	1669	194	32097	3120
57128	9937110	5152912	1551	1705	194	32102	3115
57129	9937183	5152911	1609	1470	194	32083	3132
57130	9937257	5152910	1618	1606	194	32078	3136
57131	9937331	5152909	1611	1635	194	32088	3127
57132	9937400	5152908	1626	1635	194	32081	3133
57133	9937467	5152908	1577	1645	194	32077	3137
57134	9937530	5152908	1498	1637	193	32077	3137
57135	9937592	5152908	1489	1636	193	32065	3147
57136	9937654	5152908	1481	1554	193	32055	3156
57137	9937714	5152909	1483	1529	193	32065	3147
57138	9937774	5152909	1350	1521	193	32067	3145
57139	9937832	5152908	1346	1139	193	32066	3146
57140	9937890	5152908	1383	930	193	32046	3163
57141	9937943	5152908	1296	1297	193	32054	3157
57142	9938002	5152908	1350	1362	193	32060	3151
57143	9938060	5152908	1253	1362	193	32044	3165
57144	9938108	5152909	1250	1362	193	32044	3165
57145	9938167	5152909	1248	1079	193	32047	3163
57146	9938213	5152909	1079	1116	193	32042	3167
57147	9938269	5152908	1076	1099	193	32030	3177
57148	9938312	5152907	1026	1040	193	32048	3162
57149	9938347	5152907	898	1067	193	32038	3170
57150	9938380	5152908	903	1122	193	32031	3176
57151	9938421	5152907	864	1017	192	32027	3180
57152	9938457	5152909	735	911	193	32041	3168
57153	9938492	5152910	613	911	192	32034	3174
57154	9938519	5152911	574	754	192	32031	3176
57155	9938537	5152913	416	754	192	32024	3182
57156	9938550	5152915	281	754	192	32027	3180
57157	9938559	5152916	331	0	192	32031	3176
57158	9938557	5152918	196	0	192	32034	3174
57159	9938559	5152920	107	0	192	32022	3184
57160	9938559	5152920	75	0	192	32028	3179
57161	9938557	5152920	0	0	192	32026	3181
57162	9938557	5152920	0	0	192	32029	3178
57163	9938557	5152920	0	0	192	32025	3181
57164	9938557	5152920	0	0	192	32021	3185
57165	9938557	5152920	0	0	192	32023	3183
57166	9938557	5152920	0	0	192	32017	3188
57167	9938557	5152920	0	0	192	32019	3187
57168	9938557	5152920	0	0	192	32011	3193
57169	9938557	5152920	0	0	192	32019	3187
57170	9938557	5152920	0	0	192	32021	3185
57171	9938557	5152920	0	0	191	32019	3187
57172	9938557	5152920	0	0	191	32012	3193
57173	9938557	5152920	0	0	191	32014	3191
57174	9938557	5152920	0	0	191	32013	3192
57175	9938557	5152920	0	0	191	31869	3315
57176	9938557	5152920	0	0	191	31868	3316
57177	9938557	5152920	0	0	191	31866	3318
57178	9938557	5152920	0	719	191	32013	3192
57179	9938557	5152920	0	719	191	31866	3318
57180	9938557	5152920	0	577	191	31860	3323
57181	9938557	5152920	0	644	191	31860	3323
57182	9938565	5152920	414	824	191	31859	3324
57183	9938590	5152921	496	1095	191	31844	3337
57184	9938632	5152923	650	1175	191	31846	3335
57185	9938673	5152923	1044	1256	191	31846	3335
57186	9938731	5152924	1103	1256	191	31850	3332
57187	9938782	5152923	1114	928	191	31851	3331
57188	9938830	5152923	926	898	191	31855	3327
57189	9938864	5152923	703	665	190	31850	3332
57190	9938882	5152923	298	665	190	31841	3340
57191	9938898	5152923	150	665	190	31848	3333
57192	9938900	5152923	90	0	190	31848	3333
57193	9938905	5152923	48	0	190	31849	3333
57194	9938909	5152922	44	0	190	31841	3340
57195	9938909	5152922	42	0	190	31844	3337
57196	9938907	5152922	37	0	190	31847	3334
57197	9938907	5152922	22	0	190	31844	3337
57198	9938905	5152922	16	0	190	31845	3336
57199	9938905	5152922	31	0	190	31845	3336
57200	9938905	5152922	25	0	190	31838	3342
57201	9938903	5152922	20	0	190	31837	3343
57202	9938903	5152922	12	0	190	31840	3340
57203	9938903	5152922	7	0	190	31829	3350
57204	9938903	5152922	29	0	190	31830	3349
57205	9938902	5152922	35	0	190	31835	3345
57206	9938902	5152923	11	0	189	31827	3352
57207	9938902	5152923	7	0	189	31829	3350
57208	9938902	5152923	42	1387	189	31823	3355
57209	9938902	5152923	196	1041	189	31822	3356
57210	9938891	5152924	396	1048	189	31814	3363
57211	9938883	5152926	629	1147	189	31817	3360
57212	9938871	5152928	963	1352	189	31824	3354
57213	9938860	5152930	1285	1564	189	31824	3354
57214	9938848	5152933	1483	1679	189	31825	3353
57215	9938840	5152936	1566	1809	189	31820	3358
57216	9938820	5152940	1624	1871	189	31820	3358
57217	9938795	5152945	1692	1903	189	31816	3361
57218	9938770	5152949	1894	1719	189	31809	3367
57219	9938744	5152954	1855	1948	189	31808	3368
57220	9938720	5152958	1751	1816	189	31803	3372
57221	9938697	5152963	1764	2141	189	31798	3376
57222	9938679	5152967	1898	2244	189	31805	3370
57223	9938662	5152972	1868	2314	189	31810	3366
57224	9938648	5152977	2044	2374	188	31812	3364
57225	9938635	5152982	2048	2426	188	31807	3369
57226	9938620	5152988	2224	2457	188	31810	3366
57227	9938605	5152994	2326	2481	188	31817	3360
57228	9938583	5153000	2264	2513	188	31814	3363
57229	9938566	5153006	2344	2531	188	31818	3359
57230	9938550	5153013	2416	2387	188	31806	3370
57231	9938532	5153019	2457	2490	188	31818	3359
57232	9938512	5153025	2424	2501	188	31810	3366
57233	9938488	5153032	2485	2519	188	31815	3362
57234	9938455	5153038	2490	2537	188	31789	3384
57235	9938428	5153043	2324	2541	188	31805	3370
57236	9938407	5153049	2327	2377	188	31808	3368
57237	9938385	5153055	2379	2514	188	31797	3377
57238	9938360	5153061	2389	2493	188	31800	3375
57239	9938307	5153065	2226	2468	188	31800	3375
57240	9938273	5153069	2218	2450	187	31791	3383
57241	9938250	5153074	2146	2123	187	31796	3378
57242	9938218	5153079	2085	2201	187	31801	3374
57243	9938185	5153083	2085	2029	187	31797	3377
57244	9938158	5153087	1905	1704	187	31795	3379
57245	9938131	5153091	1727	1908	187	31796	3378
57246	9938122	5153095	1631	1817	187	31775	3396
57247	9938097	5153100	1550	2206	187	31791	3383
57248	9938073	5153105	1492	2282	187	31780	3392
57249	9938051	5153109	1639	2305	187	31789	3384
57250	9938026	5153114	1774	2298	187	31786	3387
57251	9937988	5153118	1863	2275	187	31783	3389
57252	9937953	5153122	1959	2208	187	31778	3394
57253	9937913	5153129	2124	2116	187	31779	3393
57254	9937875	5153134	2003	2012	187	31781	3391
57255	9937841	5153137	1783	1665	187	31773	3398
57256	9937812	5153141	1637	1780	187	31776	3395
57257	9937775	5153144	1642	1752	187	31773	3398
57258	9937740	5153148	1692	1560	187	31774	3397
57259	9937700	5153151	1363	1417	186	30648	4370
57260	9937690	5153159	920	1112	186	30648	4370
57261	9937683	5153163	1070	1086	186	30644	4374
57262	9937696	5153167	1074	1208	186	30640	4377
57263	9937734	5153169	1176	1289	186	30640	4377
57264	9937787	5153171	1233	1451	186	30632	4384
57265	9937839	5153172	1268	1616	186	30630	4386
57266	9937901	5153177	1448	1566	186	30639	4378
57267	9937975	5153178	1681	1862	186	30633	4383
57268	9938046	5153179	1757	2018	186	30621	4394
57269	9938115	5153181	1750	2131	186	30619	4396
57270	9938187	5153182	1813	2183	186	30612	4402
57271	9938263	5153184	1940	1923	186	30616	4398
57272	9938340	5153186	2068	2153	186	30618	4396
57273	9938420	5153188	2005	2134	186	30606	4407
57274	9938501	5153190	1920	2076	186	30601	4411
57275	9938579	5153191	1972	1994	185	30610	4403
57276	9938653	5153194	1963	1967	185	30612	4402
57277	9938730	5153196	1887	1942	185	30595	4416
57278	9938797	5153200	1935	1640	185	30600	4412
57279	9938864	5153203	1807	1662	185	30599	4413
57280	9938930	5153204	1670	1611	185	30589	4422
57281	9938990	5153207	1637	1637	185	30586	4424
57282	9939043	5153210	1546	1739	185	30595	4416
57283	9939096	5153213	1577	1800	185	30593	4418
57284	9939148	5153216	1651	1851	185	30573	4435
57285	9939203	5153219	1607	1866	185	30575	4434
57286	9939253	5153222	1676	1962	185	30572	4436
57287	9939303	5153225	1670	2025	185	30569	4439
57288	9939350	5153226	1481	1846	185	30564	4443
57289	9939390	5153228	1300	2129	185	30568	4440
57290	9939439	5153230	1370	2206	185	30567	4441
57291	9939497	5153232	1583	2244	185	30557	4449
57292	9939560	5153235	1701	2008	185	30570	4438
57293	9939613	5153238	1861	1960	185	30559	4448
57294	9939689	5153244	2352	2285	184	30560	4447
57295	9939770	5153247	2279	2327	184	30556	4450
57296	9939834	5153251	2131	2338	184	30553	4453
57297	9939898	5153254	1994	2310	184	30560	4447
57298	9939957	5153257	1877	2259	184	30551	4455
57299	9940020	5153260	1864	2218	184	30531	4472
57300	9940086	5153263	1898	2189	184	30532	4471
57301	9940086	5153263	1898	1880	184	30532	4471
57302	9940218	5153270	1927	2101	184	30533	4470
57303	9940277	5153274	1787	2113	184	30529	4474
57304	9940338	5153275	1648	1834	184	30528	4475
57305	9940396	5153278	1655	2011	184	30518	4483
57306	9940454	5153281	1651	2004	184	30509	4491
57307	9940508	5153283	1639	1958	184	30523	4479
57308	9940560	5153286	1533	1619	184	30521	4481
57309	9940600	5153289	1496	1693	184	30519	4482
57310	9940634	5153293	1500	1658	183	30516	4485
57311	9940667	5153295	1164	1692	183	30506	4494
57312	9940692	5153298	1135	1725	183	30503	4496
57313	9940728	5153304	1457	1292	183	30515	4486
57314	9940773	5153308	1585	1413	183	30498	4501
57315	9940826	5153312	1696	1695	183	30497	4502
57316	9940897	5153315	1709	1796	183	30498	4501
57317	9940969	5153316	1742	1866	183	30489	4509
57318	9941043	5153318	1740	1904	183	30476	4520
57319	9941116	5153320	1750	1925	183	30460	4534
57320	9941195	5153322	1903	1711	183	30472	4523
57321	9941272	5153325	1902	1904	183	30467	4528
57322	9941355	5153328	2018	1702	183	30458	4535
57323	9941420	5153331	1755	1907	183	30457	4536
57324	9941493	5153334	1902	1743	183	30462	4532
57325	9941566	5153336	1902	1974	183	30463	4531
57326	9941637	5153340	1844	1784	183	30456	4537
57327	9941707	5153343	1848	2043	183	30447	4545
57328	9941778	5153346	2013	2078	183	30450	4542
57329	9941856	5153349	2057	1814	183	30446	4546
57330	9941918	5153353	1929	2021	182	30440	4551
57331	9941975	5153357	1935	2024	182	30293	4679
57332	9942035	5153361	1864	2010	182	30289	4683
57333	9942099	5153365	1864	2012	182	30297	4676
57334	9942150	5153370	1857	2066	182	30292	4680
57335	9942182	5153375	1855	2067	182	30290	4682
57336	9942200	5153381	1983	1837	182	30284	4687
57337	9942202	5153387	1972	2088	182	30283	4688
57338	9942193	5153393	1979	2121	182	30278	4692
57339	9942185	5153399	2070	1871	182	30279	4691
57340	9942179	5153405	2057	2127	182	30278	4692
57341	9942172	5153410	2072	2167	182	30286	4685
57342	9942165	5153416	2144	2175	182	30270	4699
57343	9942157	5153422	2198	1910	182	30283	4688
57344	9942148	5153427	2077	2176	182	30266	4703
57345	9942142	5153433	2163	2176	182	30270	4699
57346	9942133	5153438	2220	2055	182	30274	4696
57347	9942126	5153444	2016	1926	182	30273	4697
57348	9942123	5153449	1837	1747	181	30270	4699
57349	9942123	5153454	1766	1653	181	30262	4706
57350	9942117	5153458	1503	1583	181	30266	4703
57351	9942105	5153461	1418	1583	181	30268	4701
57352	9942085	5153464	1420	1591	181	30251	4716
57353	9942059	5153468	1466	1652	181	30260	4708
57354	9942039	5153472	1431	1782	181	30272	4697
57355	9942027	5153476	1544	1928	181	30262	4706
57356	9942020	5153480	1577	2061	181	30254	4713
57357	9942019	5153484	1809	2200	181	30250	4717
57358	9942019	5153489	2059	2337	181	30267	4702
57359	9942019	5153495	2289	2432	181	30260	4708
57360	9942012	5153500	2239	2502	181	30261	4707
57361	9942003	5153507	2200	2443	181	30271	4698
57362	9941997	5153514	2407	2651	181	30270	4699
57363	9941988	5153520	2359	2723	181	30270	4699
57364	9941975	5153526	2290	2584	181	30266	4703
57365	9941963	5153532	2435	2776	181	30271	4698
57366	9941945	5153538	2507	2570	181	30273	4697
57367	9941923	5153545	2511	2712	180	30269	4700
57368	9941903	5153551	2516	2541	180	30259	4709
57369	9941892	5153557	2374	2630	180	30265	4703
57370	9941880	5153565	2403	2586	180	30258	4710
57371	9941868	5153571	2305	2341	180	30262	4706
57372	9941858	5153576	2200	2499	180	30268	4701
57373	9941856	5153583	2192	2520	180	30275	4695
57374	9941854	5153589	2203	2517	180	30266	4703
57375	9941843	5153594	2189	2502	180	30269	4700
57376	9941832	5153599	2081	2470	180	30272	4697
57377	9941816	5153604	2044	2036	180	30263	4705
57378	9941798	5153609	1961	2048	180	30268	4701
57379	9941792	5153615	1890	1974	180	30267	4702
57380	9941790	5153620	1663	1884	180	30254	4713
57381	9941796	5153624	1520	1903	180	30260	4708
57382	9941800	5153628	1655	2047	180	30256	4711
57383	9941807	5153633	1813	2088	180	30258	4710
57384	9941813	5153639	1850	2142	180	30247	4719
57385	9941816	5153645	2024	2186	179	30243	4723
57386	9941823	5153651	2022	2214	179	30243	4723
57387	9941830	5153657	2053	2181	179	30247	4719
57388	9941833	5153662	1952	2136	179	30236	4729
57389	9941835	5153667	1950	2064	179	30240	4725
57390	9941840	5153673	1905	2031	179	30233	4731
57391	9941856	5153680	1846	1949	179	30229	4735
57392	9941875	5153686	1764	1838	179	30211	4751
57393	9941908	5153691	1681	1769	179	30214	4748
57394	9941948	5153697	1620	1742	179	30218	4744
57395	9941981	5153701	1500	1685	179	30222	4741
57396	9942021	5153705	1487	1680	179	30210	4751
57397	9942059	5153708	1572	1671	179	30218	4744
57398	9942097	5153713	1566	1250	179	30202	4758
57399	9942132	5153716	1511	1023	179	30192	4767
57400	9942159	5153719	1346	1325	179	30209	4752
57401	9942185	5153723	1303	1650	179	30205	4756
57402	9942217	5153726	1509	1754	179	30202	4758
57403	9942251	5153730	1576	1790	178	30205	4756
57404	9942285	5153734	1492	1560	178	30200	4760
57405	9942313	5153737	1531	1731	178	30196	4764
57406	9942338	5153741	1533	1775	178	30200	4760
57407	9942365	5153745	1587	1762	178	30193	4766
57408	9942397	5153749	1544	1800	178	30196	4764
57409	9942422	5153753	1476	1826	178	30173	4784
57410	9942436	5153756	1464	1820	178	30182	4776
57411	9942450	5153760	1324	1813	178	30181	4777
57412	9942458	5153763	1237	1611	178	30173	4784
57413	9942460	5153766	1074	1763	178	30182	4776
57414	9942456	5153769	1140	1785	178	30189	4770
57415	9942453	5153773	1331	1813	178	30170	4786
57416	9942443	5153777	1405	1831	178	30169	4787
57417	9942433	5153781	1535	1874	178	30171	4785
57418	9942424	5153784	1376	1914	178	30170	4786
57419	9942418	5153789	1470	1934	178	30168	4788
57420	9942410	5153792	1374	1900	178	30170	4786
57421	9942411	5153798	1576	1833	178	30170	4786
57422	9942405	5153802	1544	1782	178	30158	4797
57423	9942409	5153806	1605	1788	177	30163	4792
57424	9942407	5153811	1468	1789	177	30160	4795
57425	9942398	5153814	1457	1768	177	30164	4792
57426	9942420	5153821	1448	1760	177	30166	4790
57427	9942420	5153826	1481	1771	177	30168	4788
57428	9942427	5153832	1579	1738	177	30155	4799
57429	9942427	5153836	1568	1532	177	30152	4802
57430	9942420	5153841	1566	1730	177	30140	4812
57431	9942411	5153845	1616	1802	177	30148	4805
57432	9942407	5153850	1700	1812	177	30146	4807
57433	9942404	5153855	1600	1567	177	30143	4810
57434	9942402	5153860	1648	1720	177	30147	4806
57435	9942398	5153865	1703	1722	177	30142	4811
57436	9942398	5153870	1739	1761	177	30135	4817
57437	9942398	5153875	1729	1706	177	30141	4812
57438	9942398	5153880	1626	1635	177	30147	4806
57439	9942402	5153885	1487	1229	177	30140	4812
57440	9942404	5153888	1403	1229	177	30143	4810
57441	9942398	5153892	1401	805	177	30139	4813
57442	9942391	5153897	1487	805	177	30143	4810
57443	9942385	5153901	1448	591	177	30136	4816
57444	9942378	5153905	1383	669	177	30134	4818
57445	9942370	5153909	1288	669	176	30123	4827
57446	9942344	5153915	1242	1025	176	30133	4819
57447	9942344	5153915	1242	1275	176	30133	4819
57448	9942335	5153918	1296	1015	176	30132	4819
57449	9942335	5153922	1431	1321	176	30128	4823
57450	9942333	5153925	1311	1267	176	30129	4822
57451	9942328	5153929	1048	1170	176	30133	4819
57452	9942327	5153931	857	1130	176	30131	4820
57453	9942328	5153935	816	1114	176	30133	4819
57454	9942333	5153937	724	1015	176	30131	4820
57455	9942331	5153940	720	859	176	30125	4826
57456	9942331	5153942	579	859	176	30125	4826
57457	9942331	5153945	490	859	176	30122	4828
57458	9942340	5153946	7	0	176	30123	4827
57459	9942350	5153947	5	0	176	30120	4830
57460	9942357	5153947	7	0	176	30112	4837
57461	9942362	5153948	5	0	176	30122	4828
57462	9942364	5153948	1	1314	176	30117	4832
57463	9942365	5153948	16	944	176	30120	4830
57464	9942362	5153948	0	922	176	30115	4834
57465	9942362	5153948	0	1122	176	30117	4832
57466	9942360	5153950	53	1204	175	30109	4839
57467	9942355	5153953	772	1354	175	30106	4842
57468	9942338	5153956	1344	1836	175	30109	4839
57469	9942311	5153961	1694	2131	175	30114	4835
57470	9942278	5153965	1820	2280	175	30115	4834
57471	9942246	5153970	2163	2370	175	30105	4843
57472	9942215	5153976	2227	2397	175	30097	4850
57473	9942192	5153981	2120	2447	175	30116	4833
57474	9942173	5153987	2216	2497	175	30096	4851
57475	9942153	5153993	2329	2522	175	30095	4852
57476	9942128	5153999	2324	2391	175	30102	4846
57477	9942101	5154005	2355	2556	175	30093	4853
57478	9942075	5154011	2342	2618	175	30107	4841
57479	9942043	5154016	2287	2636	175	30102	4846
57480	9942014	5154022	2253	2526	175	30110	4839
57481	9941988	5154028	2263	2686	175	30106	4842
57482	9941960	5154034	2505	2473	175	30075	4869
57483	9941920	5154040	2537	2583	174	31225	3870
57484	9941880	5154048	2546	2610	175	30089	4857
57485	9941845	5154055	2439	2594	174	30086	4860
57486	9941812	5154062	2400	2421	174	30091	4855
